user_id,item_list
66,19480 15426 19089 25531 18528 11653 20095 25866 12864 9899 23208 4383 20308 8431 7494 10269 24075
67,22057 19796 9822 18263 13018 1685 10480 18882 4203 17451 9615 24881 18574 7329 4457 11365 5966
68,6088 18190 2333 23711 4620 5717 3983 21464 1863 13928 19114 9029
69,2317 25932 7583 15124 10919 1816 9157 21277 17877 1865 3866 11253 5481 7539 10914
70,4390 8990 21355 14356 8955 10653 19176 9992 7105 3812 25407 16772 7564 10162
71,17668 14684 1621 19007 20291 1959 21033 20857 20507 13421 11800 22185 20312 16205 17259
72,1863 13845 24075 8249 21552 2996 25675 11743 4940 24340 22645 9121 5942 2220 9337 5016 8560
73,18419 23521 4502 10613 19874 14584 10073 25675 16394 20863 14684 22554 10779 20178 22750 16577 25600
74,14104 17586 22622 17984 20146 24985 13552 24546 24415 3722 439 25964
75,17348 11072 8251 21590 14593 16471 6239 3891 13797 20108 19910 8704 16972
76,25407 17877 15691 15903 2426 25585 10834 7583 9555 17546 23154 11748 7727 12210
77,24075 21488 25675 4272 14684 18915 22554 8690 5942 7709 10269 471 6865 20458 4502 15925 6612 22897 2972
78,20431 9135 19114 644 2868 21784 6088 13450 16767 8077 4779 21552 5078 19418 12393 772 21376
79,10269 25675 9438 17808 12061 10134 22554 5284 5942 24985 9851 341 10786 10335 23127 19089
80,17480 4257 24092 11533 25832 7883 25573 25596 19992 16394 23226 4878 5436 17070 16659 6212 21516 13613
81,24075 5934 22554 25693 5942 18126 10269 22617 18293 18552 12061 25928 9851 25068 10786 23799 12923 13380
82,22524 12180 8311 10785 5686 14915 20023 19308 17723 24472 19502 9542 24075 45 8988
83,2426 9555 23141 4502 13711 16928 23154 21277 7095 1583 10834 10594
84,20148 7964 22511 24410 20496 20818 4620 141 2333 24621 21552 16682 9029 6140 2300
85,3580 11533 4878 25596 2888 13953 25631 8984 8097 2478 3812 13503
86,6446 15161 16779 7564 8955 4588 11951 3141 25675 16712
87,2001 6446 23468 18798 2888 21021 13081 681 16793 23651 21943 13593 25407 679
88,9438 9851 10269 16552 22554 21062 18293 23741 8811 9591 23799 11323 25407 16268 51 24894
89,11785 8037 8164 7816 4683 14835 301 17866 14193 9496
90,19480 4620 20146 19089 20095 1863 5717 8811 13797 921 14978 20108 22003 7094 8920
91,18949 15468 4824 24361 25044 11848 24383 18984 22592 7063 11189 4649 24423
92,20146 16630 19709 13928 19480 14291 12409 20095 20173 919 7494 12158 11730 18317
93,10269 11945 25675 17229 9438 11133 12061 17923 22554 2269 5942 12591 9851 6554 10786 16223 23127 25407
94,14198 19180 10788 18380 21407 14108 21854 13541 3929 20750 11451 23457 3948 5717
95,14413 9526 23324 20308 15544 13219 8593 16644 1150 2216 6493 300 16022
96,19237 8529 3812 9190 5218 6698 20281 3613 5186 23331 17717 2995 17920 2715
97,12554 25809 24355 1486 4502 19429 18419 18512 19874 13240 22927 359 20553 17668
98,19874 19655 24355 17668 4502 11083 20308 24733 15234 17662 7883 21857 20553 19659 5581 22927
99,14684 6718 20308 25209 24075 11925 18512 4825 19089 2219 11384 7541 10753 24690 19480 1959 5078 25494 20428 21252
100,24481 20290 24794 6760 4766 18886 3895 19839 14820 5464 22378 10417 21433 10353
101,2426 11649 16772 9658 25407 18871 19468 22440 7728 681 6446 7883 21343 10073 4878 21446 7564 6691
102,22484 19596 13057 24355 19495 6208 6952 16395 20695 15152 22357
103,21552 19781 20532 867 8920 11796 14715 19704 9615 21365 1377
104,19874 728 14684 9574 24355 18975 17668 23233 20308 23216 11550 7004 18419 11429 20490 19060 19879
105,21615 17858 5669 23424 3267 3497 22554 681 16046 3744 23485 7260 22750 2174 7202 15877 22078 1869
106,22356 275 25868 3037 2333 5436 4254 3668 16271 5203 13642 2429 8811 9851 6240
107,1863 9018 8560 25868 4940 19281 1947 18987 22645 20212 21552 17143 8285 2840 13541 10269 20711 12080 18122
108,18544 6650 22121 23688 16201 10609 84 22453 173 6146 17548 15206 8826 5812 14356 23330 14978 22629 20274
109,484 13226 7363 20688 14356 19799 22121 24295 7728 970 17013 24069 4390 2888
110,17546 1095 5150 8432 15234 12061 23927 10786 15196 773 5641 364 3921 9851 25083 9511 8537
111,17420 12719 1205 9851 19007 195 17374 15255 9444 1518 24545 10656 24546 773 18224 21998 5589
112,10269 14330 727 16268 14369 6354 25950 6083 10028 25764 598 7683 15374 1443 2526
113,9241 10328 23723 16987 3550 15563 24655 5574 1928 13424
114,14100 2426 15899 8316 9125 25675 23033 18227 22040 13017 17169 8699 18931 18054 6090 25092 10151 11260 3292
115,24075 13831 22554 22611 9438 18798 5942 7944 12923 13615 18293 14418 10269 3859 10834 7436 25260 10786
116,19750 15903 14356 964 11820 15374 5044 16630 3341 17819 17093 6691 25827 15245 18392 14721 24274 3722
117,1250 15821 17803 8773 25863 25331 14682 13363 5479 2274 24134 20626 20643 2336
118,4511 2835 21199 23086 12162 16324 24733 10311 18263 5078 19823 17637 156
119,19874 2274 4502 20553 18419 19631 20308 12563 1714 16943 10073 12841 25600 902 15124 10753 10979 25505
120,16503 24481 16271 3556 18987 1258 12162 19480 17125 2040 761 2665 12319 21035 6643 19281 21347
121,25675 22554 20023 13441 12851 12139 20889 13941 809 19205 2056 18995 9851 7267 10775 18131
122,18656 22121 14626 17130 12914 19894 24577 5178 8808 2400 19817 14412 4100 9591
123,21061 3630 13887 681 13294 23086 4147 14974 8337 5966 19769 1846 25407
124,2868 2333 1863 23711 5717 13541 22646 4620 18190 18122 10450 22788 9315
125,17668 6502 4502 25 21159 7753 19874 9516 14684 21948 4257 828 1399 23221 18512 19165 16171 20479
126,24619 2581 11336 19525 6406 14437 17148 14951 20599 22140 25875 6717 4682 25255 11873 22558 8081 16850
127,22881 132 10085 20158 10775 2007 9073 23226 16444 22821 16079 6728 16684 25552 2448 23531
128,10269 25675 9438 9851 1863 8560 22554 18528 10786 1185 23799 1947 18293 13628 13118
129,861 18708 25693 14045 7944 19480 4884 23600 1454 19709 5044 19792 2165 24128
130,23799 22500 8524 2840 24075 24394 16944 3527 9520 13404 24546 4073 8387 5834 5942 14104 13433 25209 18656
131,25138 22548 3037 1863 25330 20095 1050 18190 2236 2868 19384 18984 11072 5032 919 24484 13079 12158
132,6010 341 14820 21567 7109 1816 20235 5284 24985 23404 11701 18541
133,3525 16324 11700 4381 16685 19874 846 21631 627 22862 4510 11159
134,21042 15234 3497 18419 10730 13226 7271 23651 6272 6208 20362 7109 22121 19194 13930 17383 13294 12702 21446 13303
135,16447 25440 23333 72 24746 23799 11841 24839 22438 21629 9529 18288 6843 5889
136,11550 24909 13433 8430 25801 1894 19976 17236 4502 8660 5756 24294
137,16726 20963 3579 10782 15948 2840 23405 15929 15733 13373 8339
138,15592 4796 11432 25028 21095 5593 5644 14343 19728 15327 19790 773
139,2426 9347 10834 10391 9438 7012 5044 21064 23154 4463 19089 2491 22554 3631 7728 13508 8097 22286 9555 22102
140,25106 13433 10099 9940 5399 19709 4489 158 17180 21153 8230 25068 20619 24178
141,5078 20479 17637 10721 14684 6369 6652 4032 20308 5284 341 12230 2304 21912 19429 9520
142,10269 9851 25675 12710 20146 6760 19480 13254 23600 15903 22554 1307 16630 14663 13118 11125 8538 13394
143,25407 16381 16577 10073 13725 4510 3989 2422 13923 24524 17338 15187 8649 5784 23223 19627
144,19089 16630 24128 20146 7494 12409 11730 19709 2665 17723 20173 7539
145,9591 18119 20497 15256 9345 6774 25355 9573 19552 10019 4100 3943 24075 20679 22845 18122 13693 364
146,24075 14231 25675 16892 5942 3502 13118 12128 22554 4620 8538 13244 12061 1888 19089 18293
147,3497 5930 21061 21042 14030 11705 7361 306 14529 625 681 7547 5469 11848 20813 10000
148,23154 17546 2426 22731 10594 7333 1583 18636 25407 15331 5607 13012 9322 2939 10834 10792
149,10269 10080 25675 13432 12061 21653 9438 23127 21552 13595 10786 12056 773 18126 19480 19089
150,20095 17723 24128 8431 7494 4560 2533 13336 23600 2267 5573 12119 19089 9899 20146 21466 12864 25930
151,19480 12968 14978 10979 10061 3169 23403 8158 22617 16630 3660 2932 19089 19049
152,12214 18263 3261 16537 2061 1830 21619 13902 7635 7175 8828
153,9195 13609 20210 15182 18412 5032 12142 6250 3207 10544 13626 11208 23102 22903
154,17320 22554 9194 5044 181 9859 21013 7728 8181 2243 9230 15374 6699 14640 25463 19961
155,13118 15544 24075 12365 4620 2203 9438 2333 10269 7964 13244 5717 2512 22646 1656 13837
156,25407 25046 15691 10594 18452 1583 10981 9555 23154 2492 17156 8860 10834
157,6010 627 14820 22056 11499 4282 24746 3855 303 23505 9475 13463 12843 22121 4204 25868
158,17546 3261 15196 4510 5150 17517 15234 7144 9511 22529 23927 18263 8891
159,20919 22151 18687 23844 7030 1459 16871 3037 23658 18163 4447 15064 22770 14383
160,21355 6047 11197 11354 12601 9394 679 4871 25738 18233 20969 7547 25407 22731 306 20398
161,3827 3803 12574 15034 8577 8114 19250 25260 414 25046 25333 2533 25347 19564 10421 19401 9341 22750 12571 16195
162,3473 22128 18293 21552 12875 22750 10491 9690 13628 6039 20148 20363
163,4940 25197 20308 14641 22511 21277 11832 20366 14771 22840 18419 18394 13444 18882 21327 19871 19874 8072 23404 10625
164,4878 8322 25407 7388 7583 11623 8709 17917 15691 7013 7742 3921 25676 11852 5044 11603
165,21552 8704 4620 11072 24075 24621 25675 20108 5717 11729 12061 141 7639 14023 18293 18190
166,20167 17179 11159 15906 10990 11792 5256 14978 12273 525 11332 19922 20298 13363 15082
167,6878 2426 19468 22848 4980 8709 13711 21123 17209 23692 18392 25092 5108 10908 11340 25407
168,17320 17321 17317 17318 17319 17315 17324 17323 17313 17322
169,25407 7494 15691 19089 23154 2426 20095 10834 1583 23141 1240 5044
170,22801 5952 13663 4366 17951 20863 22426 24750 3580 11533 497 16402 22445 2384
171,4512 22359 23424 10789 12923 20171 25675 14418 19831 25903 9680 467 2573 14206 9851 9438 10786
172,13707 23056 21449 8544 20764 15780 9243 17587 6467 23483 21859 8555 19114 13797 10779 4502
173,5669 17209 8820 20863 16906 13711 13136 16854 12050 10981 9733 20178 5 17457
174,13294 19480 7494 24002 6266 2434 6368 16561 21277 7955 681 17402 6973 3264 19871
175,5756 8430 16667 2507 23530 6612 7632 6500 25517 20626 17309 13863 25957
176,5396 10885 2333 24575 12061 6004 16938 18545 23127 21854 2300 2839 9315 9284 5717
177,25407 10594 6734 21920 1583 16772 10834 19655 15691 2570 9555 6713 22848 17143 19089 9701
178,2759 13555 11638 1863 5973 23909 12972 8251 1398 21998 23553 7075 6265 22657 5016 7639
179,8304 15343 16197 24484 24093 15764 16626 16218 2906 15125 14306 10807 16211
180,6168 20074 2579 3423 16503 23832 13025 14876 3895 4338 16271 2597 25167 4349
181,10269 19089 25675 19480 9438 20108 12061 4855 9591 19802 19709 15678 10786 3980 8251 22617
182,15903 17877 5150 19750 17517 9041 3261 14554 14796 5641 7844 17569 19498 17546
183,23600 23481 20095 17760 7494 23208 19709 13424 20146 15234 12409 10508 17723 12968 20173
184,9683 14654 16394 15873 15749 16231 10779 6691 10491 10073 4502 21857 1345 20217 18131 23070 14684
185,5250 3185 5673 6363 15396 10269 25102 14573 653 12235 4500 1385 24972 14084 25204
186,7553 25675 8322 7583 1653 17877 24847 22554 25407 21665 16394 5481 21943 7914 16647 21256
187,10747 7243 23879 25170 19518 3805 10054 13391 2825 10932 22256 3767 1254 8709
188,3901 24577 10405 11748 10747 8649 24280 1095 21373 17133 15903 7561 24533
189,25407 16772 8097 2118 5044 12466 2426 15691 7728 17229 25187 1583
190,5 22065 19797 15730 5148 22750 23154 22712 10345 18272 5108 11095 14808 10594
191,16375 13690 13462 8691 22287 9167 5036 6282 9950 1040 14280 24472 25929 1224
192,15764 24093 8304 17820 57 24109 4803 5412 23983 3997 18122 19826
193,484 13760 25675 13928 11848 3656 20688 7292 17013 2499 23468 19468 23651 3812 1242 21608
194,24566 24075 18259 13348 11367 1538 6686 484 13446 4980 20976 18574 9903
195,20057 19761 6239 7030 10020 3835 19845 16218 777 12142 6760 13207 8158 18687
196,681 3497 19985 4147 6900 7086 10021 2888 16836 6044 24383 10902 6663 25824
197,15903 5150 22075 17586 15196 16522 7426 16642 1547 9241 4118 1580 24275 12943 23607 18898
198,9591 2868 23536 15280 18190 24935 21552 22646 6088 5717 12061 21464 8560 19114
199,18009 7133 15013 8990 6446 9438 15204 12061 22121 8667 9041 13463 8249 14684 24172 20936
200,7494 1432 21381 13415 8894 6865 18653 14951 23577 19028 17723 4100 18131 19317 8431 11347
201,20146 23263 19089 3983 19480 17257 16630 6500 12289 19525 23600 7896 17723 1634
202,868 9614 4341 25575 24586 24164 5626 8517 17407 1898 8902 2757 6264
203,4289 13686 4444 14253 23208 19010 14638 15439 1211 9761 24255 13414 8244 4963
204,12061 11384 8560 746 24075 9591 9851 9018 25675 3574 22554 8351 14715 14255
205,23536 18872 18190 2333 6088 15280 8920 21854 5717 24935 10450 25335 15459 11934
206,19953 2333 18380 12061 22096 10786 23358 19781 21404 17858 896 9218 7398 9315 19120 10450 10716 3668 21552 18114
207,6239 6760 19480 8158 7174 20518 23628 14609 17760 6781 12968 25740 23600 12273 15006
208,11540 18995 12266 13415 6865 25698 4195 6092 11367 12235 19908 3275 21704 13569 838
209,19874 12214 24355 8094 4502 14866 17668 19020 18419 9577 15234 737 20553 22285 22927 18512 10418
210,25034 24333 7016 17908 9451 6760 20915 21194 12953 8339 2798
211,9934 6380 17668 14100 8894 23568 22729 10716 1627 7398 13118 12236 5129 727 7836 9438
212,2448 4728 19089 7720 153 10035 16630 7836 21437 3070 7094 6827 660 16948 7019 6565
213,8395 8538 6319 17525 12719 21085 1050 6250 21099 11876 10895 18463
214,24075 4907 9438 4965 5942 12550 19089 10220 5032 21793 773 20095 25675 11960 1477 17723 10269 8531
215,7709 8667 15371 8676 15925 15437 5428 22500 14421 11137 15094 25663 1442 777 9044 18245
216,1397 6985 14396 6904 12713 17920 44 23398 11169 6510 15275 16353 10592 3506
217,7235 4779 22356 10979 5489 23024 3348 15548 1080 3469 13609 562 14927 17162
218,17546 10766 5150 19010 15234 2781 23927 16879 15196 10691 5641 13797 6667 24423 3921 21493 25083 22883
219,8709 9716 497 10540 14674 13424 18793 13928 12048 15559 9769 13789 15182 3901 22356 12158
220,24075 9438 22554 18293 10269 24894 12923 15564 12061 7202 9851 24314
221,19826 18414 5467 6325 6464 20998 11459 3840 8783 801 11711 5872 19659 8352 20191 4284 24484 7279 18569
222,14684 4502 20308 5581 10418 18419 7883 12409 6612 22653 11475 11003 17668
223,19346 16630 7639 20095 11076 25631 6035 24900 4766 6502 17990 25187 25952 16218 23850 19436 11729 10054 24015
224,2485 3788 13226 19340 23468 11912 2001 15402 484 6345 13526 10162
225,25407 22438 16772 16431 7095 14362 9555 9460 8990 7011 1436 17625 1583 15954 13928 12818
226,17960 2839 14070 16399 12755 24861 18347 24329 24536 14044 13622 4756
227,19874 15363 11832 19780 4502 12843 3556 23404 14684 7742 2459 24355 7883 6208 17637 2835
228,20209 2426 23600 6734 4203 8649 9822 11202 17917 4296 11852 1511 13018 17651 17668 21973 11603
229,8079 4384 20637 20613 9398 8100 16177 891 17248 1778 5306
230,17109 6097 711 6691 18574 19596 11864 13057 13795 19427 21373 10856 19823
231,24075 1424 22554 21778 9438 25136 5942 2597 18293 14811 12923 19928 10269 13306 10834 14609 10786
232,13635 17668 21281 20706 11776 1635 1457 10671 17032 5966 9045 9620
233,11497 195 5862 22750 10569 561 25938 12719 10414 7728 9859 2904 9194 8990 22882 10443
234,11197 16577 11354 6329 306 23696 12943 23560 25133 5930 11316 21161 625 5003
235,21042 25416 23659 25585 681 194 16942 10151 17087 19551 10017 13619 19796 21449 24567 24202 24963
236,9591 7865 10789 22774 6088 25675 12061 15459 8811 9438 9851 24894 13541 14383 22359 20928 14418
237,21473 8959 1228 14838 10640 91 11896 17884 14383 22848 6598 23141 7514
238,12945 5497 16897 16871 7114 20820 15394 16991 5475 18330 4215 21872 13845 2012 6196 12700
239,10513 20911 19350 21802 6616 15905 10700 11597 18611 15330 12740 13756 1196 10005
240,21920 588 18551 11991 8266 10730 20308 9701 19716 11083 10467 1846 3812 25586 10735 7550 20368
241,11369 19123 10002 11925 10996 6121 3782 9358 4766 20003 10396 21780
242,1397 10592 25675 1188 7487 9060 15275 14672 17860 25347 23678 15997 22880
243,22511 1393 11832 615 9018 23020 9417 16362 23404 4411 18541 15124 6291 12843 13170
244,25675 2016 5078 13099 24075 4502 9438 14684 5581 14562 10418 16324 18293 359
245,5487 6588 23536 7885 9284 1785 3835 7742 4620 3348 16112 12742
246,2426 1583 10594 19468 12818 16150 6734 7991 18392 10981 5044 2888 13711
247,25596 14684 24230 4502 3130 24355 23004 19874 23847 17668 21173 15124 7699 5489 24216 17674 11184 10357 15915
248,281 15929 1771 7728 656 13522 17318 17319 17322 17320
249,19089 18984 7494 17723 20146 7908 16630 20940 9418 1068 12409 25352 5522 4222 8431
250,12719 11067 23335 5152 41 3497 9159 13294 14208 3570 22554 3744 10780 16651 5689 1068
251,9190 8529 7511 3613 11480 18501 17717 15271 20281 19526 4414 6320
252,13118 25766 24075 3399 9438 24546 10269 14413 4620 6096 13244 9526 16124 175
253,13552 17114 23534 18760 13747 341 16011 2705 9438 10914 24075 5284 23481 24985 5906 13724 20095
254,25675 25407 9438 13725 12061 23223 5942 9555 22554 10594 23799 10834 9851 7030 19089 10786
255,21757 14006 3667 4559 12845 6127 25486 3181 23838 12937
256,991 18528 24955 13424 13231 11533 23536 22602 14462 9218 3302 14721
257,2426 4502 9555 14684 23154 7883 7095 12818 23141 10834 13711 10418
258,23600 9943 16630 13138 14895 11638 20095 3805 20146 6614 19709 4956 12409 2832 7494 10437 5044 16446
259,17637 2459 20553 19874 3916 15234 14386 8395 22485 6708 1808 13503 6652 2274 7624 10073
260,25407 6734 10834 12050 9555 10792 1583 13711 18392 10981 24075 9683
261,7030 3281 11855 1750 3037 7809 15914 22229 16301 23626 21985 13499 22347 4447 24958 19577
262,16018 19792 21495 7932 11430 8492 2441 14080 468 20554 13819 6222
263,14402 14396 16227 19824 16810 13649 5195 10745 657 25644 12325 18949
264,24355 18419 5581 20345 20308 7883 17668 5078 10418 359 15234 1300 20553 17637
265,4543 24075 12061 10269 17319 17320 17316 17317 17318 17315 17321 17323 17322
266,5475 15394 8545 13490 5137 7313 16084 17705 2642 4100 20061 4959 9096 24292 21117 20807
267,16460 18486 4564 3127 25623 11604 1444 7530 20448 5203 18540 21733 13126 20073
268,2426 21943 15691 23154 23141 6446 9555 17013 13711 10834 7095 13226 19468 10981
269,1711 11295 5044 5646 24163 10035 2016 16630 168 23305 20081 9090
270,21854 4254 22616 4620 23536 18197 11442 8285 2333 11792 5746 12061 16805 13541 19114
271,10269 773 25675 991 19089 20518 9438 3835 9851 16684 19480 15948 23799 2109 10786 10132 7494 11730
272,25675 7202 9438 4512 24075 19401 18293 12755 10786 6904 7728 15877 14595 4241
273,2426 23154 9555 23141 13711 10981 6734 16906 7095 7991 18392 9701
274,17517 8318 15105 12142 5118 20311 3799 25167 12452 2756 22601 9583 18184
275,25675 25621 17860 10269 7487 10653 16647 15013 25319 10537 25407 11689 8974 3092 12453 10691
276,18727 15898 20819 6042 21705 14684 2101 24355 9871 22731 16979 21843 704 2088
277,5717 1240 18190 9992 12341 7885 13541 15209 11792 19443 8285 3835 23711 18114 9284
278,24420 22021 11979 13438 1312 15379 13228 1628 12405 11778 9134 16554
279,23985 2278 10604 25675 9438 22554 18745 13513 9698 12579
280,24355 15231 4502 23403 18419 25675 19874 12923 22927 5543 20553 16214 17668 19089 20308 20301
281,10269 891 12061 13541 25675 9227 2333 18190 10786 2300 9851 2196 23711 20897 22554 7669
282,23071 5410 3810 23427 24584 17563 18109 16711 8811 9703 9018 2805
283,10269 4620 18190 15327 5717 23536 25675 8285 9438 15335 12061 2868 21854
284,19874 14317 25407 1999 1714 6003 9819 19415 4502 15234 15754 1338 14684 18535 18419 21812 5869
285,12789 15903 13865 15234 6587 15196 22846 7109 5420 25886 23653 6743 4218 7243 18205
286,1863 8811 8560 13628 18122 7742 4940 2300 1947 5514 20711 4469 22645 21306 17760 16420 8285 2922
287,24200 10328 25305 17369 10747 13424 1067 51 8537 5933 23433 8797 21081 6280
288,18533 24075 15161 19363 13118 8220 17914 9234 18695 7335 21306 10834
289,18310 20553 21779 13433 5915 22653 13845 25209 5044 25013 14104 24481 4127 25494 13796
290,12266 6092 21704 25296 8291 25967 4195 13244 14806 6544 11854 7671 13438 471 24024
291,10865 4787 6464 24733 4444 11357 1211 10807 19917 328
292,7333 10747 6712 8709 17546 17218 12698 7981 9916 8396 3401 21605 10766 19914 7568
293,21938 15592 4796 25028 18246 11432 8695 21095 21663 22646 15506 9508
294,9876 23450 17314 17315 17316 17313 17317 17321 17320 17311
295,19429 23127 20766 8784 359 1808 13240 25957 25446 9477 19373 13708 14671 19728
296,25407 23154 19089 10594 9555 16630 7494 20095 10834 11295 15691 6734
297,5284 25766 16011 14104 13552 11702 19007 23805 19281 9748 24075 3399 12230
298,18512 9829 14684 23154 11718 4825 8769 23109 1258 15827 8395 10820 12309 18419 10753 17637
299,24425 17668 25621 19427 22799 12230 20596 11623 14436 23975 8338 9520 11502 8274 23579 24945 11081
300,14356 491 25407 13052 9992 10226 19468 20367 14100 11906 13016 15524 4125 21135 25773 8183
301,20095 4124 24075 17723 16630 7914 12409 18295 19709 17083 2665 15374 19480 9281 22121 19933 8894
302,6926 10789 25903 1378 6088 8678 16552 12534 21890 24778 8811 21291
303,18636 17546 15903 7144 22075 4118 5150 9741 10747 13134 23864 17057
304,23600 8704 20095 14291 23481 11729 16630 25821 14895 19173 20146 3203 12409 8920 7494
305,23258 9284 15327 23536 18190 11716 8686 5717 3835 24107 23711 3255
306,13686 11357 21082 14253 1566 9851 862 10786 3905 8996 19140
