user_id,item_list
44,5093 25209 8475 17470 9520 14356 4878 23324 9177 25355
45,17968 8431 11658 4512 22406 19525 11658 7494 22464 19487
46,24075 6088 4620 13541 23536 22730 1578 2267 23711 6705
47,19326 6369 18852 21912 4738 18852 7839 7993 19281 6954
48,19874 13552 24985 13433 14684 5284 24985 4781 341 22653
49,12585 5787 18549 25253 17320 23799 24839 17374 17654 4302
50,2426 9555 10834 10594 1583 12818 1583 10594 18392 6327
51,24075 25675 22554 5942 10269 24653 16195 14731 7971 21773
52,5467 14684 16029 6464 19826 8268 6329 7919 1055 13194
53,18499 14354 13294 12730 23816 8529 18404 18499 14155 17874
54,25675 3803 18293 22788 20439 7202 19401 3803 15790 17525
55,15562 3058 16218 4809 4621 15562 19518 10530 4064 17635
56,6460 18351 13466 7229 18449 4083 12004 10384 16342 179
57,24791 12421 12922 16413 11378 2436 24791 11378 25656 636
58,11197 16577 12943 11316 306 11197 12601 16577 17994 1259
59,8841 23042 21793 12026 19668 20301 14485 22554 9005 10282
60,10638 4229 4888 3094 11433 19281 20889 17759 14678 19507
61,8826 20571 14378 24189 7302 6446 8826 7115 16749 8914
62,12759 12214 10753 16394 12914 11527 8675 10311 15749 22079
63,3456 13231 14488 15493 13424 14488 3456 13231 16941 557
64,23741 12104 17723 20458 1441 6865 388 7422 14401 8212
65,3840 17463 24163 25013 11674 16850 19525 2182 602 3346
66,19480 19089 20095 18528 8894 2533 22500 21653 11198 2097
67,9822 5966 22057 19796 10480 7094 12158 15615 25974 19874
68,2333 6088 18190 4620 5717 21464 10142 22616 9029 14912
69,25932 2317 15124 17157 7539 7583 15124 10919 8971 6907
70,8955 4390 8990 25407 7002 4390 16793 12254 25974 8271
71,14684 17668 1621 20507 20312 6443 1816 21085 11064 17565
72,1863 24075 25675 21552 2996 2996 22645 24340 22315 7266
73,18419 4502 19874 10073 16394 10073 18419 16394 4967 8479
74,14104 23975 9520 24415 4025 14104 23324 22622 11851 1608
75,2619 14593 17348 20108 16972 8704 10908 11072 18045 16616
76,25407 17877 2426 15691 10834 17877 15196 17070 5481 6397
77,24075 14684 25675 5942 22554 25387 7540 18980 22085 1720
78,772 4779 16767 14607 21376 20431 15327 6588 14739 9288
79,10269 25675 9438 12061 22554 5284 24985 341 20038 4113
80,962 3976 13613 19792 19443 4257 23258 15459 5427 21652
81,24075 22554 10269 12061 5942 5737 25068 5728 5222 18719
82,10785 21745 22524 15724 5686 10785 19502 1535 17657 5412
83,2426 9555 23141 10834 23154 16928 17156 16906 17250 9446
84,4620 9284 22511 20148 13541 141 22511 24410 10649 2332
85,2888 25596 4878 3580 3812 3580 5952 20863 8147 23774
86,6446 8955 16779 11951 7564 6446 9992 12601 19498 20500
87,2001 6446 23468 2888 15903 2001 15204 23651 17075 14378
88,10269 9438 22554 9851 18293 16321 16268 22646 7575 1439
89,11785 8164 5474 9782 1290 24948 5497 11830 9496 22716
90,4620 19480 20146 20095 19089 3337 5487 7354 921 161
91,4824 24383 22592 15468 25044 25044 24994 13020 1848 14912
92,20146 19709 19480 16630 24075 12409 19480 22445 7494 11618
93,10269 25675 9438 12061 22554 10753 7583 1230 19890 2068
94,9561 10788 19180 14108 18380 14373 13030 12983 309 3599
95,14413 9526 15544 22400 7846 2281 24546 11339 6630 2067
96,5218 20281 3812 5186 2995 17229 8529 19468 10391 12050
97,24355 12554 4502 19874 17668 16324 359 11737 1808 13850
98,24355 19874 4502 17668 15234 15124 2185 15256 22511 17838
99,14684 19089 20308 24075 23600 18512 7839 16981 5410 7989
100,5464 24481 6760 22378 4766 24481 1258 24355 20922 512
101,16772 11649 2426 7728 4878 16772 19468 23485 15595 23131
102,19596 22484 16395 16216 13057 21042 13895 17968 9015 6136
103,20532 11796 25675 1377 14715 19781 15333 3348 17065 19853
104,19874 14684 20308 17668 18419 19874 6604 23534 11752 22653
105,5669 21615 23485 22554 9851 15790 22750 7202 15564 9375
106,275 22356 4254 13642 6240 23299 22500 23711 20642 8645
107,1863 1947 21552 8560 4940 11549 1947 22645 8786 7266
108,18544 22121 17548 8544 84 15374 24747 18544 17748 14378
109,7363 20688 484 13226 14356 484 13226 10162 16793 7049
110,17546 15196 5150 15234 25083 15196 5150 15642 6830 14554
111,17420 1205 18224 7907 24573 24546 5589 6096 14678 7846
112,25950 10269 20320 10028 16790 18679 17347 17668 7339 13131
113,10328 11804 9241 1928 9238 13424 14488 13231 24570 17732
114,14100 6090 15899 18931 17169 3497 2426 24577 2362 4194
115,24075 22554 9438 10269 18293 19792 13615 25779 25260 18440
116,19750 278 17093 14356 15903 11820 24577 15196 21037 7313
117,1250 25863 1806 24134 8570 14974 5964 17666 8773 2017
118,21199 2835 4511 19823 23817 23086 12162 25484 23763 1151
119,19874 20308 4502 18419 158 14104 9752 1865 13353 13070
120,18987 19281 12722 10802 18339 18987 6208 24481 9934 10996
121,25675 13941 25693 20023 12139 10785 5934 3314 8693 357
122,981 12914 22121 14688 14626 23004 11737 9650 7091 25317
123,21061 13294 8337 3630 681 21061 4147 13294 502 15572
124,2868 1863 2333 22646 5717 2090 2868 17045 14912 643
125,17668 19874 4502 4257 24355 4257 9658 21697 11502 25484
126,10538 3840 5963 6406 3721 2581 22140 14437 25974 19434
127,22881 10085 132 25552 16444 4940 12968 6326 7926 16570
128,10269 25675 9438 9851 22554 20950 7992 15034 23299 7266
129,18708 861 25693 14045 17546 10994 12158 25912 25974 21841
130,23799 24075 24546 16944 9438 24546 16124 14104 10347 12892
131,22548 25138 5899 25330 9981 3037 18176 14385 308 5713
132,20235 7109 341 6010 14820 20719 3165 1816 19627 16187
133,3525 22862 11159 4510 846 16324 9769 4502 21631 2208
134,3497 6272 20362 21042 24963 13294 3497 1022 22121 15690
135,16447 25440 23333 72 24746 23799 24839 17374 11841 4302
136,11550 13433 19976 24909 8430 13433 4878 17915 20239 18288
137,15733 16726 20963 12953 9369 3579 20963 6760 13604 4184
138,15592 4796 11432 5644 25028 5489 5106 25226 25974 17206
139,2426 9438 10834 5044 22554 16400 6985 16353 22102 1626
140,9277 4635 14433 17180 12014 13433 24546 9045 13311 7908
141,5078 17637 14684 20308 2304 17637 6652 2304 21912 25162
142,25675 10269 20146 9851 16630 20988 14454 6548 14012 4502
143,16577 13725 25407 13923 3989 2939 177 11584 15746 7668
144,19089 7494 19709 2665 20146 12409 14706 7539 19480 19631
145,9591 18119 20497 25355 22845 9591 7202 25044 25819 25682
146,24075 25675 5942 13118 22554 1888 10786 13118 19308 8253
147,3497 588 11295 5930 1472 3497 7063 22445 11779 19070
148,23154 10594 1583 2426 25407 5607 9322 18636 7796 459
149,10269 25675 12061 9438 19480 6915 21583 18406 24679 17097
150,20095 20146 17723 7494 23600 17723 24128 3397 23244 6198
151,12968 19480 10979 16630 2932 10979 6076 19118 3169 6546
152,12214 2061 21619 7635 14481 12214 18399 2001 130 13829
153,9195 20210 3901 23102 12142 7260 12142 10396 25974 11192
154,17320 9194 181 8181 24790 22554 5044 7728 9963 351
155,13118 24075 5942 9438 4620 3599 23457 25928 12365 23286
156,25407 15691 10594 9555 23154 16928 10981 15691 18452 1271
157,2274 21260 7109 18317 4204 10537 18317 3165 14703 11701
158,15196 17546 5150 17517 15234 15196 5150 14963 1175 15233
159,20919 15064 23844 16871 22151 18687 3037 7030 3133 22885
160,21355 22731 679 11197 11354 12601 22731 3913 3382 1259
161,5784 25347 19935 3827 25333 22500 5784 8131 8577 17488
162,12875 3473 18293 21552 6632 22750 18293 16439 22710 17319
163,4940 13444 21327 18419 14771 6443 6952 4940 23933 5907
164,4878 25407 8322 7583 20146 11535 8322 7013 1577 4549
165,24075 12061 25675 21552 4620 18360 9594 4205 18702 17988
166,20167 15906 10990 11159 14978 7639 12273 12710 21664 18175
167,6878 4980 17209 25407 19468 13711 6878 17209 9696 22848
168,17320 17321 17317 17318 17319 12601 9152 22500 25974 11990
169,25407 7494 15691 10834 19089 7991 7494 23141 19709 8097
170,22445 17951 22426 5952 9913 20863 4366 22801 6287 22688
171,25675 9851 4512 23424 10786 4512 23424 19401 12923 21345
172,19114 21859 15333 9243 23056 19781 24224 24410 21365 16992
173,8820 5669 17209 10981 22938 17209 13136 9733 22651 9322
174,13294 7494 19480 3264 8072 16651 10594 14383 5438 14838
175,8430 7632 16667 23530 2507 5078 13374 10932 10801 24801
176,5717 9284 23127 12061 24575 23127 22359 21854 2839 6004
177,25407 10594 6734 1583 10834 17143 2570 3230 20146 12119
178,2759 1398 18535 11638 7639 22657 6599 11452 12276 722
179,16197 24093 15343 11129 8304 20894 2369 16218 9456 12988
180,6168 13025 23832 2579 18987 18987 9934 15562 14395 14876
181,10269 25675 9438 19089 12061 14895 8251 525 6039 13797
182,15903 14554 17517 7844 20460 17517 15903 16775 8955 8318
183,23600 19709 7494 20095 20146 12466 18317 9664 19089 11618
184,9683 15749 1345 4502 7093 15844 15749 9683 3962 7823
185,5250 5673 6363 3185 15396 10269 14573 3931 7607 1599
186,7553 25407 1653 16394 16099 16394 7553 3264 6831 12102
187,10747 23879 2825 19518 25170 19518 21139 17586 12099 10546
188,3901 10405 8649 15903 10747 9017 10747 18392 13565 23974
189,25407 16772 8097 12466 5044 16772 17229 12466 25152 16282
190,10834 5 10594 19797 10345 5 25171 1056 3408 6734
191,6282 13690 5036 8691 22287 1026 6897 24093 25974 23698
192,24093 15764 17820 8304 57 15764 8304 5412 6897 7623
193,484 25675 11848 13760 11169 484 18404 13226 23468 25649
194,24566 24075 11367 1538 18259 24075 10182 11227 13348 24753
195,19761 20057 6239 10538 3840 14951 22140 14437 23988 8033
196,20281 17314 25824 6900 24383 8826 24383 4048 21747 3963
197,15903 22075 5150 7426 16489 22075 5150 4118 16266 8318
198,9591 2868 6088 18190 21552 22646 17705 4959 20393 15303
199,22121 8249 18009 15013 15204 8249 11121 3572 16465 7450
200,7494 8894 18653 21381 5491 19525 6198 12236 22670 9022
201,20146 19480 19089 3983 16630 11730 16562 20626 25736 12119
202,868 24586 8902 5626 4341 17565 18987 17523 25974 12715
203,4289 14253 13686 9761 12447 13686 6612 4825 15835 24444
204,12061 24075 25675 8560 9851 8560 12061 9851 19401 2415
205,2333 6088 18190 23536 5717 8920 18190 23536 10450 15303
206,896 7398 19953 10716 24075 921 4205 6356 14255 7857
207,7174 8158 6760 15006 19089 6239 23628 8158 7474 12499
208,11540 19908 12266 6092 838 388 5491 23741 2095 12559
209,24355 19874 17668 4502 18419 19874 18399 10796 10418 19355
210,25034 17908 7016 6760 24333 6760 12953 17908 23405 9636
211,9934 17668 6380 22729 8894 15562 25968 6901 2448 8664
212,153 3070 21437 10035 19089 4728 2448 21437 19487 18374
213,8538 18463 21085 6250 8395 8538 12719 17525 25974 24515
214,24075 5032 5942 773 9438 19281 773 25494 12342 11516
215,15371 11137 15925 7709 18245 18246 2034 6208 9357 13894
216,1397 6319 2995 12700 6014 3506 23398 6510 2012 25151
217,18449 10979 11212 3668 23127 3348 11716 3469 21732 16966
218,17546 15196 5150 15234 25083 15196 5150 12142 5343 21730
219,8709 497 18793 12048 9716 497 18793 51 15182 13609
220,24075 9438 22554 10269 12061 24894 15564 22500 25260 24068
221,5467 6464 19826 20191 6612 15124 6329 17668 19213 18223
222,14684 4502 20308 5581 7883 12319 14684 1055 21697 6838
223,7639 18535 2894 19346 4766 7639 16218 15387 364 9003
224,2485 18851 23468 13226 20688 19340 10162 15795 23922 24361
225,25407 16772 7095 9555 2426 16772 7564 13424 18724 14549
226,13622 18347 14044 2839 24536 20171 20471 79 13019 9378
227,15363 19874 3556 11832 4502 15363 19970 2459 10418 15124
228,23600 20209 17917 7388 9822 25924 6329 7539 14953 19631
229,4384 8079 20637 17248 20613 4384 20613 8667 25974 22662
230,6097 17109 18574 10856 22750 22217 19150 21373 10698 24424
231,24075 22554 9438 18293 10269 19235 23707 20988 25260 20885
232,13635 17668 1457 11776 20706 14129 11524 18684 10715 9533
233,10569 14666 11497 22882 195 12719 8990 7728 25938 6938
234,11197 16577 11354 12943 11316 16577 12601 11197 20238 16692
235,21042 24963 16942 681 8619 22731 3913 10951 25337 8316
236,9591 6088 12061 10789 15459 14418 19822 25903 9029 12801
237,21473 8959 7514 14383 6598 6734 23141 3497 17884 5051
238,7114 15394 16897 4215 5475 6759 752 23417 4850 10590
239,10513 19350 20911 15905 12740 10513 21802 10005 8369 15638
240,18551 21920 10730 10735 4940 11832 12521 25596 534 16702
241,11369 6121 10996 10002 19123 24481 10396 7260 18894 25308
242,1397 7487 10592 25675 23678 18499 17860 1397 12839 23756
243,9018 9417 22511 5284 11832 6952 16355 6443 5700 5907
244,24075 25675 9438 5078 12061 5078 8395 359 5917 25463
245,5487 4620 7885 9284 6588 5487 7885 16966 13139 17552
246,2426 1583 10594 6734 7991 7991 19468 12818 16928 6327
247,24481 24216 10396 19874 18462 22750 21857 25924 21773 3130
248,281 1771 7728 13522 656 7728 12719 195 21158 8367
249,19089 20146 7494 17723 23600 17787 17723 6198 15843 17478
250,23335 11067 12719 9159 41 12719 7728 5152 14208 14382
251,8529 18501 3613 20281 7511 6357 942 18139 25974 20033
252,13118 24075 24546 5942 9438 16124 2281 24546 6096 22756
253,24075 9438 23534 20095 5906 16011 24546 11658 24307 8819
254,25675 9438 12061 22554 5942 1888 20366 7095 10269 9661
255,21757 4559 3667 12845 14006 12845 6329 23772 25974 4038
256,3302 24955 991 23536 11533 23043 14462 5906 4003 10543
257,2426 9555 23141 10834 23154 15363 12818 10418 15691 6327
258,19709 16630 23600 20146 24075 14253 4825 4150 2832 11618
259,17637 1808 15234 14386 18512 8395 17637 2459 3327 19532
260,25407 6734 10834 9555 24075 12050 13806 25260 18392 18148
261,19577 7030 11855 3281 24132 16301 18687 11855 22770 7783
262,19792 4463 3299 6120 14072 7836 19792 20565 17536 2082
263,14402 5195 16810 11645 18949 13020 11645 17252 19857 8331
264,24355 17668 18419 20308 7883 17637 18419 359 19874 22653
265,4543 12061 17319 17316 17317 12061 10269 24075 25974 1828
266,5475 8545 15394 18851 3758 24958 4017 10162 15645 4079
267,4564 16460 3127 25623 4002 12466 11730 11535 25974 21733
268,2426 15691 9555 23141 10834 13226 484 6446 10594 23468
269,1711 5646 2016 24163 10035 3572 11820 7450 6466 9559
270,21854 22616 18197 2333 23536 7235 2333 18246 4324 13851
271,10269 25675 9438 19089 9851 11372 22356 9182 12460 6802
272,25675 24075 9438 18293 12061 7202 19401 4241 15564 25463
273,2426 9555 23154 6734 23141 13711 16906 9555 16928 9446
274,17517 18184 21619 17972 12452 17517 25083 5150 3799 24770
275,7487 25675 12453 604 17860 18404 3506 17860 8491 22350
276,20819 15898 6042 21705 18727 25314 12882 2243 21023 2306
277,5717 18190 9284 12341 13541 22523 16552 3835 6759 14912
278,12405 11979 1628 1441 13438 11979 7117 15379 22021 203
279,9438 22554 12579 9698 25675 12350 14731 19620 14677 6938
280,24355 4502 19874 17668 18419 8268 1125 11737 23403 10228
281,10269 25675 12061 10786 13541 7669 2948 14044 14074 5325
282,3810 5410 23071 17563 24584 8064 5686 12594 24109 12331
283,10269 25675 18190 9438 5717 23536 18190 6662 18114 23283
284,19874 25407 1714 4502 15754 1714 15754 11089 25763 9683
285,12789 13865 15234 5420 6587 9851 5078 5396 17490 12151
286,1863 1947 21552 8560 18122 773 17785 25897 3778 7266
287,17369 24200 25305 8797 10328 10328 24200 17369 13911 550
288,18695 17914 15161 24075 13118 12948 20301 1532 1487 23932
289,25868 14104 10802 24546 21779 14104 13433 17525 16622 23840
290,12266 471 6092 8291 24024 25387 15379 11979 4487 17802
291,6464 24733 10865 4787 328 15562 25868 18987 18193 2579
292,7333 12698 10747 17546 8396 10766 18636 3971 11728 7614
293,21938 15592 4796 8695 11432 23711 18246 2333 11949 14273
294,9876 23450 17314 17315 17316 21693 14625 10240 25974 15050
295,19429 8784 13708 13240 4289 11925 2459 16324 14671 25162
296,25407 19089 7494 23154 9555 11295 22445 16630 10594 18489
297,5284 13552 11702 8593 19007 11702 5284 25766 16843 13810
298,18512 9829 14684 11718 17637 18512 8395 8769 21085 14990
299,24425 25621 19427 11081 17668 25621 19427 21857 8274 9752
300,14356 25407 19468 9992 13016 7095 22031 4476 5044 12889
301,24075 19709 20095 2665 12409 12409 19709 17723 19089 11618
302,10789 6926 6088 25903 1378 10789 25903 1378 14522 17092
303,15903 17546 18636 22075 5150 7144 5150 18636 9531 8318
304,23600 16630 20146 20095 14895 12273 8704 19910 22771 11618
305,15327 9284 23258 18190 2868 23258 9284 3255 10512 17552
306,13686 14253 21082 1566 11357 13686 17745 21227 20658 11305
307,8695 21663 9508 22646 20928 18246 15708 16878 11379 21181
308,2333 13541 2868 18190 3983 2868 2333 21854 10450 21637
309,20801 17397 23597 18241 16551 6734 23154 21920 9813 25228
310,25407 22445 1240 13181 23382 1240 3570 8894 10649 2891
311,20300 8709 17685 497 19875 497 15559 18793 16652 459
312,15327 5717 18190 13541 9284 8686 7849 12742 11987 5593
313,24075 25675 22554 12061 10786 6632 6294 22554 18804 8573
314,24075 11702 22313 20212 10269 4025 11702 24199 24377 19355
315,10269 6088 25675 2333 5717 6362 21932 10599 13541 5281
316,23651 22226 25853 4903 19175 15196 10653 10426 23399 14614
317,2333 13118 21583 10009 7235 10009 15163 4209 515 8640
318,21327 3615 1121 22892 13523 8114 11729 15234 2327 5821
319,3631 10161 17347 17020 13588 3551 7553 18404 21259 5568
320,679 25738 18001 22121 4871 12601 25738 4351 16577 8999
321,20163 15905 6616 12740 5418 21802 15905 10005 7331 6837
322,10269 25675 9438 11295 12061 21865 3395 12357 17039 18816
323,6208 15903 7450 14684 18419 1258 7450 10491 14919 19355
324,20 15899 19653 9515 10620 7095 13138 9673 22158 2639
325,359 20345 2835 4194 19874 359 8395 2835 5845 21734
326,1004 14937 18789 18241 25558 12933 12050 9815 10346 9021
327,9645 17925 25688 21306 1740 12211 23447 16360 8787 8328
328,10792 10834 12165 22848 7946 11003 7946 19948 19823 12714
329,14684 19874 20308 18512 24355 18512 11832 10418 22652 22653
330,10269 9438 22554 12061 5942 14595 2267 12923 25260 20591
331,8321 18053 24969 592 1109 12158 25170 10994 6877 17947
332,12273 23799 19089 20553 23481 20290 364 20122 7650 15781
333,24075 5717 9284 22554 6088 10450 9218 4796 2333 16805
334,7508 4218 15663 14920 22548 8097 3281 17819 19615 15197
335,24075 9851 25675 22554 5717 9851 25260 17858 17844 8756
336,19874 4502 17668 18512 14684 19874 21697 14158 10418 16538
337,18704 25170 19536 15983 5032 5032 13711 10747 12889 24170
338,16928 15729 15795 11628 18282 16150 3812 16772 19236 22118
339,9733 12050 11340 25407 4980 11340 9733 12050 17209 21068
340,2459 17637 24711 2835 359 359 8395 17637 14137 22882
341,13727 4959 16123 24706 15708 991 11796 8114 14902 23087
342,25897 21277 19588 9315 3803 11764 18114 23258 6969 16510
343,19585 16888 16995 12849 5771 21042 21492 4825 25974 22982
344,19874 4502 20308 5084 17668 16266 21674 592 10747 18494
345,7111 9970 20404 681 5820 681 13294 16379 5822 3743
346,5078 4194 359 5925 16324 5078 359 8395 2304 4998
347,16873 7981 9041 11534 17196 8249 17664 6500 23013 8229
348,16116 14104 19874 4502 20308 1714 10418 15363 14684 25201
349,22103 23109 20806 18237 914 11925 23989 14253 12016 18496
350,22377 25013 11193 22747 16259 4878 8123 19948 5377 15939
351,17319 17320 17316 17317 17318 23086 4837 3348 25974 10761
352,2868 9591 18190 15459 21552 11764 21464 14418 12341 4460
353,16630 24075 23600 7494 19709 14291 9339 7601 17813 11618
354,17160 5593 24268 18246 20401 19342 18246 20496 467 20466
355,12050 25407 11340 2426 16775 11340 4980 12050 22651 21068
356,6961 8987 21082 1566 21524 24069 12521 15903 24146 6735
357,3631 23737 17680 22438 654 6502 6446 20066 19606 15861
358,24075 23799 8524 15830 19480 8524 18619 7842 19451 14462
359,14684 4502 4257 7883 17229 5581 15363 1816 19874 21554
360,17517 15903 22121 25407 4390 4390 17517 3572 20410 21222
361,4928 1449 23460 6658 16131 21085 18778 9657 5406 7898
362,5469 8337 3744 13294 25414 13887 5469 3744 10391 502
363,8678 23444 21491 11533 13089 16218 1185 10054 16129 2607
364,14418 9050 25338 24764 1378 9050 22359 13541 25974 18302
365,3037 5032 497 7658 22548 497 15559 9662 7448 20118
366,12628 115 24750 9650 6450 7063 12321 21129 4696 22752
367,11925 914 23109 4825 7587 11925 4825 21492 24003 25574
368,10269 9438 22554 12061 5942 1745 11533 14595 4859 16934
369,19089 8431 7494 20095 2665 8431 5522 13895 18267 24209
370,7249 15908 15562 6134 12898 1185 10054 15562 17820 4260
371,11443 21857 11083 19985 17668 6734 18122 681 21413 23523
372,2868 4620 9284 2333 10450 10450 22646 17964 23536 4460
373,17753 17877 25637 21245 7710 17877 7710 7063 25974 15410
374,13319 15873 14817 16231 12191 18814 2235 3497 25974 15167
375,2426 10594 9555 10834 1583 3788 3188 14906 14356 6327
376,8560 1904 23490 9591 11363 23230 17471 8560 1465 17230
377,20146 19480 7494 16630 20095 19525 3165 153 5522 11618
378,13552 2422 18886 913 13328 13552 14188 6278 17540 4113
379,21061 3744 13294 681 8337 3744 21061 13887 1869 4973
380,9555 15691 23154 10834 23141 8316 10834 6878 2426 6327
381,6760 14220 24153 21527 22858 6239 14978 2840 17593 19658
382,7553 25675 23888 16425 20732 7553 8491 18404 18633 11598
383,9438 22554 12061 5942 18293 964 23799 20979 5374 14455
384,11730 17760 20095 14895 11729 23909 6915 8762 18045 21594
385,18399 23077 21494 20553 19089 24197 24481 13696 20704 9777
386,21147 19977 6997 19768 5308 8826 25044 24383 25974 15115
387,1282 4553 11189 7564 9566 8826 10834 1282 2308 18644
388,23912 17156 23774 15169 3497 5952 25596 20863 7946 1335
389,9555 2426 23154 10834 10594 13711 17156 24994 10908 9446
390,19480 23600 7494 19709 20095 14291 9664 7601 17257 11618
391,1228 7938 6105 14406 7329 19332 16195 15655 25674 7968
392,8538 9438 1477 19089 20986 8538 10328 24200 5188 5629
393,14684 20308 11384 19874 4502 24197 10073 19874 9260 21304
394,466 24075 9591 8544 12061 20301 17277 11072 11050 4534
395,13294 19923 2945 8037 4147 4147 18538 23318 18317 23537
396,362 17286 11772 20644 12680 13508 16641 14354 25791 13022
397,2426 24075 10594 1583 6734 7312 20325 23426 17156 8692
398,24333 20963 13604 12953 7016 6760 20963 3579 23327 21409
399,11533 15169 8860 5952 2426 13503 12818 13711 4366 21352
400,23280 25457 16688 7850 9398 4384 22500 8062 3932 16717
401,1863 8544 9591 8560 2996 8544 24621 15906 15679 9368
402,4511 19189 20782 3775 21373 21373 9769 8675 12933 12488
403,19976 13433 17313 21407 8819 13433 4502 21697 16068 15056
404,2751 5859 17633 22473 22584 2751 22000 5859 24328 11174
405,14684 19874 4502 20308 6612 6612 1055 10418 5108 15146
406,2835 2274 18987 6993 2304 15562 18987 2835 7022 25944
407,10269 25675 9438 12061 22554 17465 19831 16394 10563 3392
408,6781 2996 491 7257 7902 5489 3657 8920 18146 14912
409,19110 4525 24648 17205 13753 7604 25459 6088 3604 19991
410,23280 17743 17248 21066 19949 13207 25793 16827 18718 1329
411,12759 14895 20473 19480 18941 14706 16630 12602 9154 12914
412,25407 8097 12914 24577 16394 16394 17070 15234 23895 18006
413,8560 22645 4940 21552 4966 22645 14385 8560 1863 7266
414,10269 25675 9438 12061 5942 21583 610 16957 14373 18400
415,6255 2060 24075 12061 12310 14909 9096 20807 10750 2637
416,8905 3774 19764 19585 16888 21042 21492 7851 25974 5771
417,7934 678 5414 3974 16871 5078 18687 11855 13641 927
418,14684 4502 11737 8769 18512 18512 15363 10418 19780 11672
419,9591 18122 22645 13628 4966 22836 19822 25846 1960 12801
420,9520 23975 19007 16721 8855 1745 1959 17130 20455 17729
421,20963 15733 16726 17908 23327 6760 20963 16726 7053 21409
422,14619 12053 15163 10341 8068 16523 8990 15750 11894 13283
423,9591 4966 8544 8920 8560 4966 11452 8560 16547 12801
424,20308 17668 18419 7883 5581 1714 15063 5756 19874 22653
425,1863 22511 18902 21464 22413 22511 15327 11868 22804 22237
426,17370 8396 5815 14539 16873 5815 17586 7243 14017 17577
427,8323 12719 24407 20771 18095 18984 15255 2665 3923 15932
428,21337 15331 22731 3913 902 6734 7095 17156 14086 23618
429,304 7993 11964 14849 6226 19007 5283 16124 18852 13342
430,4695 5478 12465 6522 22632 6760 17478 20686 15843 512
431,14061 8097 24992 4324 12948 17668 10028 16005 16191 2738
432,15903 16775 5150 2596 22075 16775 25083 5150 19973 8318
433,14684 20308 11404 24355 11384 15124 8769 17739 16257 8796
434,4620 18114 5717 8920 13410 14593 8920 7615 1867 5593
435,9934 6168 13025 15562 20490 15562 9934 25868 1920 956
436,20095 20146 17723 7494 23600 17723 24128 17787 23244 6198
437,20146 15691 5044 8709 25407 12158 12602 8894 12409 2665
438,6198 11362 2214 9410 19655 2840 24093 16761 13014 6579
439,23154 2426 10594 1583 25407 5607 9322 17156 8037 18148
440,17318 17319 17315 17316 17317 12710 17070 12787 25974 2977
