user_id,item_list
31,2001 13226 13593 23651 23468 14056 1452 23623 8272 9566
32,18574 9789 1573 5671 20087 5966 25650 22171 17039 7870
33,10269 25675 9438 12061 22554 5942 9851 10786 19089 18293
34,20066 15240 22997 23324 21677 17808 1959 18909 19912 1803
35,12719 9620 712 16478 16641 10889 4629 9085 14272 466
36,25407 2426 6734 1583 15691 22848 23141 17156 16928 6878
37,20274 19480 10528 24075 13878 2235 10009 13797 21660 18456
38,1863 8560 21062 21552 4940 1947 14385 20711 14605 4966
39,2178 7321 15666 3908 24524 20820 16381 13934 21872 5497
40,24075 22554 9438 25407 10834 10269 5044 20146 18293 12061
41,14023 8544 24410 19922 19900 2436 3760 10981 13711 14266
42,6612 24209 20146 19089 25407 20095 11533 11737 588 20544
43,3469 11987 4627 17534 780 610 1639 3668 10717 2497
44,5093 25209 8475 17470 9520 9438 18350 10786 19886 12392
45,17968 8431 11658 4512 22406 7494 10633 24300 18131 15343
46,24075 6088 4620 13541 23536 23711 22554 3983 15459 12061
47,19326 6369 18852 21912 4738 16998 19281 23975 4032 11194
48,19874 13552 24985 13433 14684 5284 18419 24355 21071 20308
49,12585 5787 18549 25253 17320 17316 17317 17314 17318 17322
50,2426 9555 10834 10594 1583 23141 6734 12818 7095 13711
51,24075 25675 22554 5942 10269 23799 19401 13118 12061 6374
52,5467 14684 16029 6464 19826 875 24355 12841 11114 20544
53,18499 14354 13294 12730 23816 4337 18509 14396 8529 22745
54,25675 3803 18293 22788 20439 9438 22554 20818 11900 19401
55,15562 3058 16218 4809 4621 16562 19854 10601 9243 23898
56,6460 18351 13466 7229 18449 20661 23356 13764 57 25472
57,24791 12421 12922 16413 11378 6049 75 2390 2436 25656
58,11197 16577 12943 11316 306 22324 5495 6672 5930 25133
59,8841 23042 21793 12026 19668 2209 18554 17362 9038 15006
60,10638 4229 4888 3094 11433 11774 5255 23975 12454 1912
61,8826 20571 14378 24189 7302 1282 23682 16932 5899 2280
62,12759 12214 10753 16394 12914 3775 10073 24577 9683 21199
63,3456 13231 14488 15493 13424 19124 8654 13789 8709 1009
64,23741 12104 17723 20458 1441 5491 3712 313 17951 10741
65,3840 17463 24163 25013 11674 3216 10538 15784 5963 6406
66,19480 19089 20095 18528 8894 23208 3165 20146 24075 12061
67,9822 5966 22057 19796 10480 18574 9615 2267 11365 18882
68,2333 6088 18190 4620 5717 9284 3983 23711 15327 9029
69,25932 2317 15124 17157 7539 14706 6454 7583 1865 2346
70,8955 4390 8990 25407 7002 7105 21355 10653 7564 16802
71,14684 17668 1621 20507 20312 11800 20291 16205 13421 22185
72,1863 24075 25675 21552 2996 22645 24340 4940 5942 22554
73,18419 4502 19874 10073 16394 23521 8159 14684 14673 22750
74,14104 23975 9520 24415 4025 20146 19089 21248 17586 25494
75,2619 14593 17348 20108 16972 22413 1447 12684 8251 3891
76,25407 17877 2426 15691 10834 15903 15196 8150 7583 9555
77,24075 14684 25675 5942 22554 4502 10269 23799 22121 1441
78,772 4779 16767 14607 21376 18190 20431 15327 3983 5078
79,10269 25675 9438 12061 22554 9851 5942 10786 19089 18293
80,962 3976 13613 19792 19443 25573 19992 15335 20933 551
81,24075 22554 10269 12061 5942 18293 10786 9851 19401 13118
82,10785 21745 22524 15724 5686 20023 23427 8311 12180 19502
83,2426 9555 23141 10834 23154 16928 10594 1583 13711 7095
84,4620 9284 22511 20148 13541 2300 2333 24410 24621 20496
85,2888 25596 4878 3580 3812 8990 5952 13586 23154 3866
86,6446 8955 16779 11951 7564 25661 10939 3141 16712 11354
87,2001 6446 23468 2888 15903 16577 18798 21021 13077 13593
88,10269 9438 22554 9851 18293 23799 773 8811 24894 19401
89,11785 8164 5474 9782 1290 9985 7816 8914 19630 15325
90,4620 19480 20146 20095 19089 5717 18190 1863 13797 12341
91,4824 24383 22592 15468 25044 12774 18949 4649 18173 24423
92,20146 19709 19480 16630 24075 12409 14291 7494 20095 2665
93,10269 25675 9438 12061 22554 9851 5942 10786 19089 18293
94,9561 10788 19180 14108 18380 7845 11451 5194 5717 14198
95,14413 9526 15544 22400 7846 23324 20308 8593 24355 300
96,5218 20281 3812 5186 2995 19237 23331 8529 7887 17920
97,24355 12554 4502 19874 17668 18419 19429 13240 22927 359
98,24355 19874 4502 17668 15234 20308 7883 4257 6612 22927
99,14684 19089 20308 24075 23600 18512 4502 20146 13797 20095
100,5464 24481 6760 22378 4766 19839 20290 12722 24794 3895
101,16772 11649 2426 7728 4878 25407 12466 6446 19468 21343
102,19596 22484 16395 16216 13057 15152 6952 6621 139 13912
103,20532 11796 25675 1377 14715 5717 21552 15737 19704 6108
104,19874 14684 20308 17668 18419 24355 19879 19060 11550 13724
105,5669 21615 23485 22554 9851 17858 12719 3803 8894 3267
106,275 22356 4254 13642 6240 8811 9851 12061 4871 3037
107,1863 1947 21552 8560 4940 22645 14777 24764 25338 4966
108,18544 22121 17548 8544 84 1055 184 20274 14978 173
109,7363 20688 484 13226 14356 22121 5044 4390 6557 25407
110,17546 15196 5150 15234 25083 17517 23927 7144 8709 7724
111,17420 1205 18224 7907 24573 11832 10796 12087 15255 383
112,25950 10269 20320 10028 16790 16005 727 17216 14330 17134
113,10328 11804 9241 1928 9238 20325 20294 16987 21297 24655
114,14100 6090 15899 18931 17169 3292 10151 20499 18227 11772
115,24075 22554 9438 10269 18293 12061 5942 10786 12923 9851
116,19750 278 17093 14356 15903 3722 18392 25827 2687 8103
117,1250 25863 1806 24134 8570 14158 3900 24228 14682 13298
118,21199 2835 4511 19823 23817 11711 25484 156 6971 25834
119,19874 20308 4502 18419 158 24292 10073 25505 14104 21327
120,18987 19281 12722 10802 18339 24481 20553 20212 3388 11882
121,25675 13941 25693 20023 12139 20889 15877 3314 4668 9851
122,981 12914 22121 14688 14626 22221 19817 24577 13955 1094
123,21061 13294 8337 3630 681 25407 13887 1472 5966 23774
124,2868 1863 2333 22646 5717 13541 10450 23711 4620 18190
125,17668 19874 4502 4257 24355 18512 14684 21159 10418 1399
126,10538 3840 5963 6406 3721 13203 22973 20511 11885 2968
127,22881 10085 132 25552 16444 19664 2443 2448 10775 10420
128,10269 25675 9438 9851 22554 10786 13118 18293 1863 23799
129,18708 861 25693 14045 17546 375 16283 24316 3162 19415
130,23799 24075 24546 16944 9438 8524 13433 20857 16011 5942
131,22548 25138 5899 25330 9981 17740 2236 22645 3037 10698
132,20235 7109 341 6010 14820 21567 20139 24985 6291 23404
133,3525 22862 11159 4510 846 16324 6770 5415 14266 627
134,3497 6272 20362 21042 24963 7111 16942 10730 13805 17013
135,16447 25440 23333 72 24746 23799 11841 18288 21629 5889
136,11550 13433 19976 24909 8430 25801 1894 24294 4502 8660
137,15733 16726 20963 12953 9369 23913 8339 15948 15929 24658
138,15592 4796 11432 5644 25028 5593 21095 14343 25643 19728
139,2426 9438 10834 5044 22554 23154 19089 20146 23141 9555
140,9277 4635 14433 17180 12014 8301 5399 19709 10099 20013
141,5078 17637 14684 20308 2304 4738 128 6652 6369 341
142,25675 10269 20146 9851 16630 19480 23600 13118 22554 18293
143,16577 13725 25407 13923 3989 19033 2939 24524 15666 9745
144,19089 7494 19709 2665 20146 17723 16630 19480 24075 11730
145,9591 18119 20497 25355 22845 9345 364 4959 13693 4966
146,24075 25675 5942 13118 22554 12061 7964 19401 18293 8538
147,3497 588 11295 5930 1472 306 21061 14030 14529 15361
148,23154 10594 1583 2426 25407 9322 9701 9555 5607 10834
149,10269 25675 12061 9438 19480 773 22554 10786 18293 19089
150,20095 20146 17723 7494 23600 19089 18317 5573 12864 3851
151,12968 19480 10979 16630 2932 10061 17760 8158 3816 23490
152,12214 2061 21619 7635 14481 8828 13902 3261 9539 9705
153,9195 20210 3901 23102 12142 3207 5683 23831 3586 5919
154,17320 9194 181 8181 24790 9140 19961 2243 9859 14640
155,13118 24075 5942 9438 4620 5717 7964 11792 12061 25335
156,25407 15691 10594 9555 23154 10981 18452 10834 1583 6734
157,2274 21260 7109 18317 4204 6010 303 11499 24746 14820
158,15196 17546 5150 17517 15234 25083 23927 7144 9511 8891
159,20919 15064 23844 16871 22151 8979 3037 6686 17437 7030
160,21355 22731 679 11197 11354 4351 1242 18001 6047 16772
161,5784 25347 19935 3827 25333 11983 17314 17315 17312 17318
162,12875 3473 18293 21552 6632 22128 6039 10491 22710 22750
163,4940 13444 21327 18419 14771 20308 21085 1863 9703 11832
164,4878 25407 8322 7583 20146 7013 22121 8709 25596 20095
165,24075 12061 25675 21552 4620 5717 18293 9284 21583 24621
166,20167 15906 10990 11159 14978 17179 20017 22325 20518 20179
167,6878 4980 17209 25407 19468 9733 23692 25092 13711 5
168,17320 17321 17317 17318 17319 17315 17324 17323 17313 17322
169,25407 7494 15691 10834 19089 23141 23154 1583 1240 2426
170,22445 17951 22426 5952 9913 11089 21129 16036 14048 3050
171,25675 9851 4512 23424 10786 2573 18293 9438 25407 4124
172,19114 21859 15333 9243 23056 867 4502 3668 6467 2333
173,8820 5669 17209 10981 22938 13711 17457 16906 12050 2426
174,13294 7494 19480 3264 8072 24002 6266 23952 5669 18882
175,8430 7632 16667 23530 2507 5756 22979 14333 6500 7308
176,5717 9284 23127 12061 24575 23799 4620 5396 17914 17328
177,25407 10594 6734 1583 10834 9555 22848 15691 20146 18392
178,2759 1398 18535 11638 7639 8704 8251 12972 12543 25095
179,16197 24093 15343 11129 8304 16626 7298 24484 25128 8387
180,6168 13025 23832 2579 18987 20074 19281 3423 21498 10802
181,10269 25675 9438 19089 12061 19480 9591 22554 9851 8251
182,15903 14554 17517 7844 20460 17546 15234 24827 5641 2349
183,23600 19709 7494 20095 20146 23481 12409 17723 18317 24075
184,9683 15749 1345 4502 7093 23070 16394 18419 10491 10073
185,5250 5673 6363 3185 15396 653 12235 14018 15072 17320
186,7553 25407 1653 16394 16099 7013 21943 24847 12281 25675
187,10747 23879 2825 19518 25170 23653 13391 10054 7243 8709
188,3901 10405 8649 15903 10747 11748 17133 24577 10753 8089
189,25407 16772 8097 12466 5044 15691 7728 2118 1583 2426
190,10834 5 10594 19797 10345 5148 5952 23154 25407 9555
191,6282 13690 5036 8691 22287 1663 13462 6542 11613 1126
192,24093 15764 17820 8304 57 24109 4803 5412 5467 12114
193,484 25675 11848 13760 11169 23468 6319 20688 16577 7728
194,24566 24075 11367 1538 18259 6686 13348 17317 17316 17315
195,19761 20057 6239 10538 3840 5963 6406 777 3721 22973
196,20281 17314 25824 6900 24383 19985 6044 6663 7086 16836
197,15903 22075 5150 7426 16489 1547 4118 5187 9741 592
198,9591 2868 6088 18190 21552 5717 15459 23536 4620 12061
199,22121 8249 18009 15013 15204 6446 7133 9041 21565 8990
200,7494 8894 18653 21381 5491 23577 4512 19666 6111 22406
201,20146 19480 19089 3983 16630 2665 17723 23600 12289 5957
202,868 24586 8902 5626 4341 8517 24164 1898 6520 508
203,4289 14253 13686 9761 12447 4444 11072 15439 9112 17674
204,12061 24075 25675 8560 9851 9018 22554 18293 19884 9591
205,2333 6088 18190 23536 5717 15459 4620 8920 12341 21854
206,896 7398 19953 10716 24075 23666 21278 21552 19120 8251
207,7174 8158 6760 15006 19089 19480 6239 8251 23600 12968
208,11540 19908 12266 6092 838 11367 8291 11504 24024 4915
209,24355 19874 17668 4502 18419 15234 18512 4940 20553 6612
210,25034 17908 7016 6760 24333 12953 9451 20915 8339 9636
211,9934 17668 6380 22729 8894 13118 13026 20565 15655 1627
212,153 3070 21437 10035 19089 2448 11133 16630 7019 8292
213,8538 18463 21085 6250 8395 1050 16862 4987 11876 17525
214,24075 5032 5942 773 9438 1477 19089 10269 12550 24894
215,15371 11137 15925 7709 18245 24577 1442 15094 5187 25663
216,1397 6319 2995 12700 6014 1282 20598 18086 3506 20670
217,18449 10979 11212 3668 23127 20341 3348 13399 25693 5722
218,17546 15196 5150 15234 25083 17517 23927 7144 8709 10766
219,8709 497 18793 12048 9716 16172 21552 12158 15182 22548
220,24075 9438 22554 10269 12061 18293 23799 10786 9851 24894
221,5467 6464 19826 20191 6612 21855 11711 17174 8064 24484
222,14684 4502 20308 5581 7883 17668 10418 18419 24075 11475
223,7639 18535 2894 19346 4766 25952 5464 24748 17814 25187
224,2485 18851 23468 13226 20688 3788 3758 11912 20944 15204
225,25407 16772 7095 9555 2426 1583 8990 1436 15691 24670
226,13622 18347 14044 2839 24536 12755 14070 17960 22539 23240
227,15363 19874 3556 11832 4502 2459 5581 7883 5907 20308
228,23600 20209 17917 7388 9822 23004 5966 20460 11603 1230
229,4384 8079 20637 17248 20613 891 1778 5038 14727 1329
230,6097 17109 18574 10856 22750 18591 11864 19596 6691 711
231,24075 22554 9438 18293 10269 12061 5942 10786 12923 9851
232,13635 17668 1457 11776 20706 17032 15163 21281 4126 5717
233,10569 14666 11497 22882 195 9438 22554 5862 9859 9194
234,11197 16577 11354 12943 11316 306 23560 5495 25133 16772
235,21042 24963 16942 681 8619 24567 17087 10017 19796 9241
236,9591 6088 12061 10789 15459 6926 8811 2333 14385 9851
237,21473 8959 7514 14383 6598 17156 91 10640 17884 22929
238,7114 15394 16897 4215 5475 16901 20820 11599 5497 8375
239,10513 19350 20911 15905 12740 6616 13756 21802 1196 19126
240,18551 21920 10730 10735 4940 19822 20368 22282 8266 13928
241,11369 6121 10996 10002 19123 5464 19700 6760 17200 10206
242,1397 7487 10592 25675 23678 15275 4296 14025 9060 21195
243,9018 9417 22511 5284 11832 12168 5581 17870 7620 21085
244,24075 25675 9438 5078 12061 4502 23799 20308 18293 10786
245,5487 4620 7885 9284 6588 1785 16112 23536 3835 999
246,2426 1583 10594 6734 7991 12818 17156 5044 18392 19468
247,24481 24216 10396 19874 18462 4502 5185 5902 13541 5215
248,281 1771 7728 13522 656 15929 17318 17319 17322 17320
249,19089 20146 7494 17723 23600 16630 8894 18984 8431 5522
250,23335 11067 12719 9159 41 22554 5152 17655 14208 3744
251,8529 18501 3613 20281 7511 21552 16949 4414 2086 11480
252,13118 24075 24546 5942 9438 2241 4620 10573 12777 9526
253,24075 9438 23534 20095 5906 13552 16011 13747 13724 10269
254,25675 9438 12061 22554 5942 19089 9851 25407 10786 13118
255,21757 4559 3667 12845 14006 12937 25486 3181 6127 23838
256,3302 24955 991 23536 11533 4812 13231 23385 14809 14721
257,2426 9555 23141 10834 23154 4502 7095 16928 14684 12818
258,19709 16630 23600 20146 24075 14895 12409 20095 7494 19480
259,17637 1808 15234 14386 18512 8395 18419 5078 11350 2274
260,25407 6734 10834 9555 24075 1583 12050 13711 22848 16928
261,19577 7030 11855 3281 24132 18464 4447 5776 23626 15914
262,19792 4463 3299 6120 14072 21852 23713 5704 16492 21495
263,14402 5195 16810 11645 18949 19824 14396 13649 8446 19857
264,24355 17668 18419 20308 7883 5581 5078 4257 10418 359
265,4543 12061 17319 17316 17317 17318 17321 17323 17322 17320
266,5475 8545 15394 18851 3758 5137 24958 13681 13490 18685
267,4564 16460 3127 25623 4002 11899 18540 13126 18742 18000
268,2426 15691 9555 23141 10834 23154 7095 10594 13711 1583
269,1711 5646 2016 24163 10035 11295 5044 168 22853 22192
270,21854 22616 18197 2333 23536 5746 11442 772 16735 19826
271,10269 25675 9438 19089 9851 773 19480 16090 3234 10786
272,25675 24075 9438 18293 12061 10786 4512 19401 7202 10269
273,2426 9555 23154 6734 23141 13711 17156 7991 7095 5044
274,17517 18184 21619 17972 12452 7133 25047 18395 18921 8318
275,7487 25675 12453 604 17860 4296 22410 25621 25319 8562
276,20819 15898 6042 21705 18727 9871 24355 2101 16979 21843
277,5717 18190 9284 12341 13541 23711 2333 11792 6662 22523
278,12405 11979 1628 1441 13438 14339 1312 6917 10784 15379
279,9438 22554 12579 9698 25675 18745 10604 3577 23985 21502
280,24355 4502 19874 17668 18419 23403 22927 6612 15234 20308
281,10269 25675 12061 10786 13541 2333 22554 18190 13118 23711
282,3810 5410 23071 17563 24584 16949 8811 16040 24653 15724
283,10269 25675 18190 9438 5717 4620 12061 2868 23536 22554
284,19874 25407 1714 4502 15754 5869 14317 21812 2867 21665
285,12789 13865 15234 5420 6587 22846 23653 17843 4218 9769
286,1863 1947 21552 8560 18122 4940 22645 20711 773 5514
287,17369 24200 25305 8797 10328 6280 1067 18477 51 14649
288,18695 17914 15161 24075 13118 10834 18533 13588 4068 9234
289,25868 14104 10802 24546 21779 18987 19007 13433 24418 158
290,12266 471 6092 8291 24024 21704 3418 10585 13438 11504
291,6464 24733 10865 4787 328 14201 19917 10807 4444 11357
292,7333 12698 10747 17546 8396 3401 6712 9916 8709 10766
293,21938 15592 4796 8695 11432 21663 15506 25028 9508 22646
294,9876 23450 17314 17315 17316 17313 17317 17321 17320 17311
295,19429 8784 13708 13240 4289 14671 9477 1486 19373 359
296,25407 19089 7494 23154 9555 10834 10594 15691 6734 11295
297,5284 13552 11702 8593 19007 25766 14104 9057 7846 16011
298,18512 9829 14684 11718 17637 1258 8769 18419 12309 23154
299,24425 25621 19427 11081 17668 8338 5117 13107 24661 4945
300,14356 25407 19468 9992 13016 10226 19750 14100 13052 21135
301,24075 19709 20095 2665 12409 8894 16630 19480 17723 25407
302,10789 6926 6088 25903 1378 8678 962 16552 9763 12550
303,15903 17546 18636 22075 5150 9741 12698 7144 10747 4118
304,23600 16630 20146 20095 14895 14291 24075 12409 23481 2665
305,15327 9284 23258 18190 2868 5717 23536 11716 2333 23711
306,13686 14253 21082 1566 11357 9851 1097 862 12967 16324
307,8695 21663 9508 22646 20928 24268 5644 18246 18114 12313
308,2333 13541 2868 18190 3983 9284 15459 12140 25491 4620
309,20801 17397 23597 18241 16551 176 15256 12158 7186 23146
310,25407 22445 1240 13181 23382 21161 18984 4112 1634 5803
311,20300 8709 17685 497 19875 13990 16652 7658 12402 16410
312,15327 5717 18190 13541 9284 23711 16112 16901 3835 2868
313,24075 25675 22554 12061 10786 6632 9438 25046 9851 942
314,24075 11702 22313 20212 10269 11044 4025 9438 773 19089
315,10269 6088 25675 2333 5717 12061 9438 1863 9284 13541
316,23651 22226 25853 4903 19175 18798 21021 18122 15196 17647
317,2333 13118 21583 10009 7235 7964 21552 13797 12309 4209
318,21327 3615 1121 22892 13523 4382 13797 18595 15207 22378
319,3631 10161 17347 17020 13588 1463 9606 12453 25587 17579
320,679 25738 18001 22121 4871 19452 4351 6446 15691 2149
321,20163 15905 6616 12740 5418 17145 21802 11952 10005 15521
322,10269 25675 9438 11295 12061 22554 25407 19089 25044 3988
323,6208 15903 7450 14684 18419 25407 22378 10841 14416 10722
324,20 15899 19653 9515 10620 2727 2401 1640 19199 2837
325,359 20345 2835 4194 19874 14684 9942 11242 16534 8395
326,1004 14937 18789 18241 25558 24718 15256 23146 14509 4085
327,9645 17925 25688 21306 1740 21658 1487 12043 22163 8787
328,10792 10834 12165 22848 7946 10594 24874 1113 9555 19618
329,14684 19874 20308 18512 24355 18419 17668 19879 4257 1300
330,10269 9438 22554 12061 5942 9851 10786 18293 25407 13118
331,8321 18053 24969 592 1109 25271 7561 12154 2746 15094
332,12273 23799 19089 20553 23481 20290 21552 773 6198 18535
333,24075 5717 9284 22554 6088 4620 18190 9851 10450 18293
334,7508 4218 15663 14920 22548 9168 22591 13129 15197 8097
335,24075 9851 25675 22554 5717 9284 18293 4620 773 6088
336,19874 4502 17668 18512 14684 24355 21159 11737 10418 1399
337,18704 25170 19536 15983 5032 22474 17843 25192 22694 7508
338,16928 15729 15795 11628 18282 6734 22236 16150 14744 4841
339,9733 12050 11340 25407 4980 16394 16173 16228 18392 5952
340,2459 17637 24711 2835 359 8395 128 11242 25957 19874
341,13727 4959 16123 24706 15708 893 22897 18790 21408 12183
342,25897 21277 19588 9315 3803 19401 19564 9284 25675 18190
343,19585 16888 16995 12849 5771 19356 1299 864 4368 7206
344,19874 4502 20308 5084 17668 1547 20460 18419 11871 6612
345,7111 9970 20404 681 5820 5025 20866 14640 3422 13294
346,5078 4194 359 5925 16324 19874 8430 16116 130 2304
347,16873 7981 9041 11534 17196 6500 13477 11820 10994 20547
348,16116 14104 19874 4502 20308 24733 2423 13492 20553 11114
349,22103 23109 20806 18237 914 13418 19123 10187 16005 292
350,22377 25013 11193 22747 16259 11287 15234 14782 19747 13748
351,17319 17320 17316 17317 17318 17314 17323 17322 17312 17321
352,2868 9591 18190 15459 21552 5717 2333 8560 4966 9348
353,16630 24075 23600 7494 19709 14895 8251 19480 20095 20146
354,17160 5593 24268 18246 20401 16901 1399 22371 24603 23711
355,12050 25407 11340 2426 16775 17156 8677 4980 4837 18715
356,6961 8987 21082 1566 21524 1097 25675 15993 15903 862
357,3631 23737 17680 22438 654 18495 19875 19606 3737 7727
358,24075 23799 8524 15830 19480 16944 9438 21583 8544 773
359,14684 4502 4257 7883 17229 1714 19874 15234 8150 12182
360,17517 15903 22121 25407 4390 6557 8955 22075 23154 18009
361,4928 1449 23460 6658 16131 16865 13942 893 8738 8850
362,5469 8337 3744 13294 25414 20281 3497 2995 19237 4147
363,8678 23444 21491 11533 13089 17968 770 20100 8894 13693
364,14418 9050 25338 24764 1378 13541 22359 22646 6926 20171
365,3037 5032 497 7658 22548 12158 15559 24132 9319 15910
366,12628 115 24750 9650 6450 20751 2236 20193 19478 17026
367,11925 914 23109 4825 7587 9358 7869 1230 16172 7910
368,10269 9438 22554 12061 5942 9851 10786 18293 25407 13118
369,19089 8431 7494 20095 2665 24209 17723 23600 13895 20982
370,7249 15908 15562 6134 12898 1185 8720 17133 17820 1892
371,11443 21857 11083 19985 17668 21413 11191 20016 10433 21072
372,2868 4620 9284 2333 10450 23536 23711 15327 22646 9029
373,17753 17877 25637 21245 7710 23216 78 3097 25433 9370
374,13319 15873 14817 16231 12191 12080 9077 12087 9187 24484
375,2426 10594 9555 10834 1583 23141 16928 17156 7095 12818
376,8560 1904 23490 9591 11363 12875 21005 10491 6039 5744
377,20146 19480 7494 16630 20095 19709 17723 24075 14895 18317
378,13552 2422 18886 913 13328 22701 3442 20235 24839 13433
379,21061 3744 13294 681 8337 1472 13887 11295 588 16651
380,9555 15691 23154 10834 23141 10594 6734 1583 10981 7095
381,6760 14220 24153 21527 22858 17744 15006 12273 12499 8158
382,7553 25675 23888 16425 20732 604 23429 17860 14025 12453
383,9438 22554 12061 5942 18293 9851 19089 19401 13118 23799
384,11730 17760 20095 14895 11729 19089 17348 19910 23600 16630
385,18399 23077 21494 20553 19089 10796 25645 19930 23349 25013
386,21147 19977 6997 19768 5308 5168 21083 2493 17379 1282
387,1282 4553 11189 7564 9566 23739 13540 139 3188 7912
388,23912 17156 23774 15169 3497 863 19161 11030 25596 3744
389,9555 2426 23154 10834 10594 23141 6734 13711 7095 17156
390,19480 23600 7494 19709 20095 12409 20146 14291 24075 2665
391,1228 7938 6105 14406 7329 10629 7577 2879 19617 8292
392,8538 9438 1477 19089 20986 17370 25741 24075 14539 8396
393,14684 20308 11384 19874 4502 13628 20706 24075 1449 10418
394,466 24075 9591 8544 12061 16537 19480 3037 8538 18293
395,13294 19923 2945 8037 4147 6733 16651 21654 8894 13928
396,362 17286 11772 20644 12680 6102 22564 2995 22286 21061
397,2426 24075 10594 1583 6734 7095 7991 16928 17156 8990
398,24333 20963 13604 12953 7016 14322 23096 15407 23327 15733
399,11533 15169 8860 5952 2426 10792 25407 12050 13663 3737
400,23280 25457 16688 7850 9398 4384 15594 8870 1762 17248
401,1863 8544 9591 8560 2996 466 22645 9018 4966 20711
402,4511 19189 20782 3775 21373 21458 11459 6604 18344 11799
403,19976 13433 17313 21407 8819 15063 15935 13549 13573 11411
404,2751 5859 17633 22473 22584 14593 476 14978 9602 19826
405,14684 19874 4502 20308 6612 6117 24075 18186 11083 13309
406,2835 2274 18987 6993 2304 19429 17370 25741 10061 19281
407,10269 25675 9438 12061 22554 9851 5942 10786 19089 18293
408,6781 2996 491 7257 7902 16901 10036 8920 11447 153
409,19110 4525 24648 17205 13753 17190 25311 11651 13615 15225
410,23280 17743 17248 21066 19949 22074 25159 16688 7504 17976
411,12759 14895 20473 19480 18941 16630 14291 14706 2665 12968
412,25407 8097 12914 24577 16394 8150 15234 22529 10491 22010
413,8560 22645 4940 21552 4966 14385 6088 1947 14777 18122
414,10269 25675 9438 12061 5942 22554 9851 10786 18293 19089
415,6255 2060 24075 12061 12310 1863 18122 9591 19089 6088
416,8905 3774 19764 19585 16888 12849 5771 7206 25425 15624
417,7934 678 5414 3974 16871 748 9094 16421 9769 3348
418,14684 4502 11737 8769 18512 7883 19780 13355 17652 19874
419,9591 18122 22645 13628 4966 8920 14385 21552 22836 12061
420,9520 23975 19007 16721 8855 24075 391 5492 12069 6250
421,20963 15733 16726 17908 23327 20915 20203 9294 15948 1702
422,14619 12053 15163 10341 8068 6632 2334 11579 4153 17202
423,9591 4966 8544 8920 8560 22511 13628 4940 22645 6088
424,20308 17668 18419 7883 5581 6612 24075 4257 15363 8395
425,1863 22511 18902 21464 22413 13541 5463 2868 20496 21552
426,17370 8396 5815 14539 16873 6088 21675 7241 8084 22891
427,8323 12719 24407 20771 18095 23359 13930 16577 502 15451
428,21337 15331 22731 3913 902 2748 13608 14086 3572 8165
429,304 7993 11964 14849 6226 18852 3177 4738 19326 5673
430,4695 5478 12465 6522 22632 20686 2274 17668 6760 7654
431,14061 8097 24992 4324 12948 14211 5083 25950 13128 19991
432,15903 16775 5150 2596 22075 17546 21619 15234 12289 25642
433,14684 20308 11404 24355 11384 19874 17662 4502 18186 19659
434,4620 18114 5717 8920 13410 14593 14350 20725 19922 2707
435,9934 6168 13025 15562 20490 11098 4543 17948 20387 11361
436,20095 20146 17723 7494 23600 19089 18317 5573 12864 22121
437,20146 15691 5044 8709 25407 25187 20095 13679 13797 19480
438,6198 11362 2214 9410 19655 6579 10275 6076 20260 25309
439,23154 2426 10594 1583 25407 9322 17156 10792 10834 23001
440,17318 17319 17315 17316 17317 17313 17322 17321 17311 17320
