user_id,item_list
52,6253 8301 13194 23806 11449 17125 23510 12396 3048 20626
53,17874 11115 22126 11134 17697 10488 16790 1273 20622 10921
54,17525 3803 19989 2340 15443 10238 1861 22788 25675 14390
55,15562 17356 1818 18124 2122 23492 16197 5973 18131 17635
56,7203 11741 8543 6267 22083 11987 5413 1036 4704 179
57,25656 6049 11378 10562 636 2390 24791 23136 2436 75
58,1259 5930 11705 10524 306 2375 22066 18022 14319 17397
59,8531 8841 9005 2846 18927 23950 9567 6544 11223 19028
60,10114 16060 15736 1417 4249 11774 7304 5681 1509 9486
61,14378 1813 8826 13710 19865 21758 19586 11934 18413 8914
62,12759 19150 11527 10311 23253 10284 22079 23895 3775 12914
63,8654 13502 13231 5982 21051 557 5905 25327 10540 24186
64,23741 8212 20458 15350 17723 18010 12284 23508 9260 18925
65,2848 13254 11674 1628 5391 23316 7408 24628 6002 17270
66,2097 19480 25873 22228 11988 25607 11667 11658 18815 2530
67,13349 9615 19874 7832 6838 4299 22057 20611 19796 836
68,18190 3983 6088 14912 2333 9337 6767 18809 9218 8756
69,12228 21251 18020 12600 5189 910 13545 10417 1804 7748
70,7105 17270 23316 8271 8921 4390 9259 6338 11083 21643
71,17565 11064 1098 24771 25666 5094 309 15833 2956 9526
72,1863 7266 24075 21552 2996 24340 9337 4940 22645 6767
73,18407 4502 8479 23087 21052 18419 7232 14710 22750 14711
74,1608 14104 8152 16760 16481 3834 9520 19466 9630 6600
75,21594 21102 17101 15490 11174 2818 1713 11072 17348 16616
76,17877 9148 736 6146 21672 9608 25407 2650 7583 15903
77,24962 21902 1628 25778 18980 6865 7117 4195 6329 2680
78,23962 20180 14959 19020 9288 10180 5921 11986 16361 13083
79,10269 25675 9438 12061 22554 5284 5942 8611 13433 24985
80,21652 12393 11064 23921 1449 21517 17365 5294 10890 985
81,24075 22554 20532 5942 18293 12742 17192 14280 7480 24796
82,11153 5412 21092 22213 10785 17024 20023 18281 3919 15125
83,2426 9555 23154 16928 13711 7727 23141 10834 9446 7095
84,20148 20818 11637 13196 5020 13985 21907 17628 2885 4620
85,23774 14392 3580 2478 13503 11138 11533 11150 5952 12515
86,15161 16779 8955 6446 20500 5479 10354 13964 11951 18469
87,23468 2888 2001 18798 6446 7049 21021 1303 2877 1583
88,9438 9851 10269 22554 18293 8811 13363 1439 15772 16975
89,11785 14786 17327 23244 15964 16248 3235 25643 562 7229
90,4620 2665 13764 19480 17841 23190 8645 25332 18391 19089
91,16248 24561 12494 19078 19661 7229 12544 21871 16976 14129
92,2665 20173 11618 20146 16630 12409 19480 19709 20095 9233
93,10269 25675 9438 19152 12061 25916 17923 6835 11945 8611
94,7441 3599 18293 8573 25071 13541 24137 22833 21854 7475
95,14413 2067 4860 22175 17580 23567 12986 4556 18327 9526
96,6698 19237 6363 8529 23331 12227 2794 14551 19713 18906
97,12554 24355 5157 11990 7970 17894 7879 13850 18419 4502
98,24355 19874 4502 17668 17020 14534 19659 17288 3913 1275
99,18512 14684 13628 1745 11623 14314 23054 7839 24546 6718
100,6002 1552 1409 22334 3877 11112 512 15657 22573 6287
101,21672 12466 5330 4056 20479 23131 11649 2426 19189 1994
102,15842 23814 19596 23378 22484 22719 6136 9031 13057 3191
103,20180 11779 12741 11900 2659 13405 5746 19020 19704 130
104,22653 10581 19874 14436 23054 20180 14684 11550 24909 19020
105,9375 16940 23499 17158 13720 7930 4274 9045 18545 12299
106,275 3674 9038 6267 8645 22356 760 22889 21727 17927
107,7266 1863 17146 14939 4940 8560 19241 14424 23211 6478
108,14378 18544 7562 20387 19959 11385 25866 10408 3597 2724
109,7363 10162 13226 484 2679 7049 19799 2888 1303 4664
110,17546 14554 5150 17218 12828 15196 15234 5984 12142 20841
111,24546 6600 23284 17420 7846 7839 18115 9710 11650 24438
112,14359 14184 12903 13131 18127 10269 8112 16022 13630 22942
113,23723 9241 10328 16987 15563 17732 20604 5574 1705 9627
114,14100 12042 3442 4194 25880 11569 18953 20305 16224 17856
115,22554 24075 9438 18293 3551 5942 13615 12923 25260 13831
116,8394 7313 15903 7715 14356 6047 917 8204 3227 13447
117,2017 25863 13187 1250 2259 9517 17803 17759 13931 3073
118,1151 11527 8113 14747 10311 23086 18899 15464 5616 18334
119,6450 13070 1491 230 5907 21052 18541 4417 9650 11903
120,6002 1552 1409 10830 10996 22334 15207 4866 7198 21769
121,25675 4811 25190 18867 24955 19898 3226 10287 11091 5522
122,16203 25317 22969 23802 22024 15739 14626 3291 6097 16257
123,21061 3630 15572 4147 13294 19769 1384 13887 681 23086
124,22646 2868 16709 5717 2090 10912 18190 1834 2333 17372
125,6502 25484 828 16538 1677 17668 711 6764 12763 23253
126,24251 19434 24297 8519 25774 24336 7702 19761 16558 19424
127,10085 18211 16570 8926 8541 10859 18415 132 22881 19887
128,10269 25675 9851 9438 10786 1863 7266 22554 5751 23799
129,14045 18708 861 13440 9315 16955 25693 6392 17577 21841
130,11851 22559 3463 5709 22622 20228 5658 9463 24546 21248
131,5713 24585 22890 5386 11144 25138 25086 22548 15646 1167
132,12597 8712 9008 5362 16187 11701 21927 6635 20569 8863
133,1969 3584 22862 2221 22864 2208 1217 5667 14571 19543
134,2794 12227 3881 14441 18107 15729 15821 21654 13025 20095
135,16447 4302 25440 22242 9614 6579 23846 23567 25494 9646
136,24909 11550 18288 3911 21735 13433 16981 6906 19258 17000
137,16726 3579 15733 7053 4184 13373 24500 7016 23405 21409
138,14397 15592 14343 22754 3851 4796 21095 11313 14224 16944
139,7012 8795 18906 13703 13668 14354 4463 16353 1283 20920
140,7908 22445 17093 24573 6787 4382 3301 10336 12455 3716
141,5078 21857 17637 17565 9520 1083 14684 15781 25162 13552
142,9851 25675 20095 10269 19480 20146 17988 14692 11072 9334
143,1975 7668 23730 4023 2663 18063 20602 2939 7565 21701
144,19631 19089 2854 13934 16365 20191 5220 24128 12409 17637
145,18119 10694 25682 24761 22845 9591 6108 11206 641 10639
146,24075 25675 5942 13118 22554 8253 2483 4452 8538 7640
147,14984 5930 3497 8986 14141 13296 11705 588 21061 21042
148,25407 23154 2426 10594 7333 1583 9319 459 20855 9322
149,10269 12061 25675 10786 19480 21653 9438 20148 25112 23127
150,6198 20310 376 19434 17723 20095 26 15753 24128 15895
151,14978 6546 10494 461 18037 13712 19480 23708 5279 10555
152,12214 13829 1830 3261 16650 2513 17893 21619 18263 7635
153,8281 11192 12972 8240 23725 3172 2840 20290 10597 18775
154,17320 12812 8861 351 7110 9194 14861 18575 4052 6521
155,24694 25196 2694 15720 909 17348 25361 23286 3494 19389
156,25407 18452 3230 15691 9446 10981 10594 10834 1271 18054
157,24687 25751 11701 6635 25094 23411 1581 8493 11904 24980
158,15196 5150 17546 4055 7144 4510 1131 17517 9511 6667
159,22885 12709 14837 7030 8066 22151 20919 4447 16301 5324
160,11354 6047 1259 17397 2375 11705 22066 10524 14328 22731
161,17488 20946 414 24453 4893 25163 17687 8267 2643 11067
162,3473 22128 18293 12875 21552 13400 9227 8755 16025 22750
163,5907 15982 3941 25197 24584 14641 9355 11116 20366 13404
164,17819 4549 9301 14706 15150 22517 4878 10541 8322 1577
165,11072 17988 2918 15439 4264 3563 21050 22179 2061 14023
166,18175 21749 7716 21763 20858 22813 2152 24531 16207 22299
167,22848 6878 2426 13711 10908 8834 22651 25138 4980 19299
168,24025 11990 5157 7970 17894 7879 3202 19182 12250 376
169,25407 7494 15691 2426 8097 19089 861 23154 20095 1583
170,22688 20145 17951 20070 11099 13339 15259 3543 6456 25484
171,4512 24437 21345 151 9680 23876 19979 20246 12923 23424
172,23590 15070 24793 973 23483 7937 24497 6556 12494 5463
173,5669 9322 17209 18452 18777 16518 13711 7333 10981 8699
174,6973 14838 13294 6368 21633 10653 17299 19065 18761 18040
175,24801 10355 8041 3569 15122 5756 13623 22592 21470 19037
176,6004 5396 6916 18122 24575 10885 382 24934 5717 21854
177,25407 6734 10594 21920 10834 1583 1249 14054 25872 2492
178,722 2759 19679 10392 5269 12972 24956 6080 22355 16626
179,12988 17146 24312 8304 5805 16197 19028 14429 19241 4482
180,14876 5467 3556 2579 20371 4349 7182 15415 17948 23832
181,10269 13797 19089 25675 19480 9438 9591 12061 12801 12409
182,15903 9092 17517 6909 8318 15452 10397 4654 6220 5272
183,23600 6198 23481 20095 19709 11618 12409 7494 11091 5522
184,7823 12558 10023 19476 6690 16588 15749 17053 9904 9683
185,5250 5673 21255 15809 3185 6363 1599 4198 18470 13472
186,2650 78 5530 14434 12509 14127 21199 20734 22590 5653
187,10747 8432 2825 23879 1254 22676 12459 11823 25280 5051
188,23974 11748 24577 3901 3373 7425 8649 15944 23895 6141
189,16772 25407 12466 25187 8097 10035 2118 16282 8795 6076
190,15770 6734 16496 5 5148 9597 23154 18465 25872 25171
191,25892 19286 8691 15534 18806 6930 6897 263 6542 23698
192,15764 24093 8304 17820 4803 57 22004 24109 21711 24042
193,25541 3641 3656 12231 9155 484 13760 24004 7292 11169
194,24075 24753 1538 24566 11367 13348 18259 24178 1909 13386
195,8790 6145 5642 720 14837 16301 24604 9293 1092 8033
196,17910 8780 9615 3963 19985 14719 25779 18179 23485 3432
197,9092 8318 5027 6909 17315 22944 10037 23607 10397 5272
198,2868 9591 12801 4966 23536 22646 3983 13918 9050 6088
199,19959 15013 7562 8249 21377 17434 20969 7133 2680 16618
200,1432 23244 2659 12741 21975 13405 561 13188 20658 3448
201,19089 20146 12119 17760 1634 21014 14333 19480 4257 21087
202,868 4341 24586 10175 12715 24195 19087 20605 15481 17609
203,24444 13686 4289 20344 8987 19161 19220 23299 19705 19020
204,12061 9851 13363 17225 8560 6041 24290 9591 11384 2415
205,23536 18190 21854 18872 9029 8756 15314 10221 24488 16805
206,13654 17065 9823 19962 7857 2550 4946 12976 14618 15144
207,6239 23628 15006 6760 18927 19658 12739 13044 3886 8158
208,24962 4195 6865 13415 11540 5491 15959 1628 13489 20778
209,19874 24355 19355 18419 12413 4502 15982 890 17668 22927
210,17908 20915 9636 25034 7016 9500 8392 24333 2798 14190
211,6380 18979 7836 23505 13051 8664 12906 9609 25779 15223
212,18374 7093 17828 2902 24513 6200 6894 18682 10082 15503
213,2051 24515 2720 3239 13396 22362 19915 20893 3453 9298
214,24075 10421 4844 5942 23470 2966 11516 6979 19989 5202
215,15925 13894 7709 8676 11873 25645 10377 20917 4308 6149
216,9724 18644 9606 8692 7012 9060 3961 16491 25293 8716
217,562 25643 10203 14912 24561 14658 7229 3518 9282 16966
218,11334 311 21730 9602 5932 17546 15661 22377 21739 14969
219,13609 8709 23328 20333 11506 15182 497 9716 2009 18793
220,24075 9438 22554 18293 10269 3551 12923 17292 25260 7202
221,14171 18223 19826 812 22331 19178 20903 10606 9657 21551
222,14684 4502 13349 5581 10418 20308 19678 7832 3913 18419
223,9003 13562 23725 3172 17149 739 10455 20605 7167 22190
224,2485 24361 15645 3788 15795 13226 9297 19340 2322 17331
225,25407 1436 16772 14362 23255 24143 7095 14549 4997 32
226,769 792 9378 14070 7200 8193 12778 671 22717 12138
227,8849 9650 10522 20569 6450 19631 10749 15124 22363 15633
228,19631 19874 2854 13349 16365 9615 20191 14562 7832 17826
229,17076 12083 17248 22662 16674 7262 4384 20637 891 25767
230,711 2650 19150 78 12759 17547 5653 20734 12509 10587
231,24075 22554 18293 3551 9438 5942 12923 2597 25260 20885
232,15425 1457 18395 22974 9533 25335 24756 4684 17221 15302
233,14666 6938 24098 3577 19574 6370 11497 16645 19347 1091
234,11354 5930 20883 13956 16692 306 829 14142 11705 18022
235,8316 13245 25416 24921 13025 6568 15117 7575 25290 23659
236,12801 6088 1728 9591 10789 14418 22646 15459 17904 9251
237,8959 25488 17857 4203 19704 14838 723 13966 6810 21473
238,12945 3515 16897 6532 17671 5329 22615 5497 2161 10590
239,6837 10513 15638 22769 25804 1205 4212 21384 5504 15612
240,10556 10467 21920 16702 4921 4988 16114 21853 18271 17963
241,25308 11369 25818 13428 19123 17200 8745 3266 13545 21766
242,10592 1397 15275 25675 24068 2094 7487 5367 23756 9155
243,5907 24517 11853 15781 9355 8724 5625 2276 18459 5251
244,25675 5078 25463 24075 14684 16324 4502 13349 5581 18293
245,17552 5487 1785 6691 1020 24070 562 999 9497 23355
246,2426 1583 10594 7991 12818 6734 18392 13711 17156 10981
247,7453 3130 7547 22003 23847 14449 3529 24216 16687 6358
248,656 281 15929 1771 13522 11953 22520 22215 8367 5003
249,18984 24209 12409 19089 6198 16630 17723 7494 17478 20146
250,11067 23335 18395 22974 9159 24700 12719 4623 10892 9556
251,19526 20033 24982 18501 10137 23886 14862 8529 25040 15703
252,22756 24199 14506 175 10347 10798 113 13810 18727 5937
253,17114 5522 13552 18760 4811 1712 8819 23054 19308 10287
254,25675 9438 25407 12061 5942 22554 8538 23799 9851 19089
255,14006 4038 8175 4559 15364 12820 21033 22747 5920 3667
256,24955 829 14462 18528 10864 3636 17106 10287 18867 11229
257,2426 14684 9555 4502 23154 7727 23141 7095 6327 13711
258,11618 23600 16630 20095 12409 19709 2832 14895 20146 21595
259,19532 16324 7417 14386 1335 10078 11022 23434 21416 9253
260,25407 6734 10834 13711 12050 8037 10792 24316 10908 14509
261,7030 14837 16301 5324 11855 7783 9293 19577 1092 720
262,2082 17500 7932 12127 16526 5753 20895 22150 21681 1290
263,18949 19857 13020 3188 11645 25711 8331 25807 10017 13757
264,24355 18419 22653 5581 20308 17668 5078 7883 10418 13349
265,12061 24075 10269 4543 1908 12691 9407 1382 16964 3756
266,15394 8545 5475 9060 8348 13490 4079 1288 7807 8975
267,21733 14189 18486 3127 19296 6365 16460 14282 19683 21586
268,2426 6327 23468 15691 23141 9555 23154 7049 10834 13711
269,14609 11295 5646 308 5044 20969 6668 9559 1583 22990
270,21854 23536 13851 15480 16805 4620 21991 10583 18197 5219
271,19318 9676 9406 5279 6114 2724 422 6802 14531 132
272,25675 25463 10301 21720 9680 4512 19401 21276 9438 12665
273,2426 23154 9555 7991 6734 13711 17156 23141 10908 16906
274,24770 17517 19402 10890 8318 5294 20889 25167 9092 9093
275,25675 22350 11748 7487 24068 17860 11959 10586 22410 23311
276,18727 15898 20819 17926 16037 17430 2306 7551 8591 21498
277,5717 10450 14912 16767 18528 4407 24841 10203 24561 16370
278,1628 11979 13438 7117 24962 2985 20778 203 22373 6862
279,6938 24098 19961 19768 17199 23985 9633 19574 25303 5753
280,24355 15231 23403 18419 4502 19874 14534 17668 22927 10228
281,6858 2300 5396 21854 15425 9218 17159 22646 4274 20797
282,13043 12331 17705 12560 4701 284 8181 23071 25224 22138
283,18190 4620 5717 23536 19443 10269 21854 23283 15327 15335
284,9819 19874 21812 25407 9683 14725 11139 14317 5869 6003
285,10553 12151 20370 6320 13865 23006 11756 16038 23590 5178
286,7266 1863 24498 22359 8585 5751 12971 13628 7008 21185
287,25305 21081 24200 19421 550 11073 24291 16584 20162 1684
288,9234 19363 12893 23932 17180 4832 9157 2491 685 10687
289,23285 23840 12616 5877 11107 3527 8298 7541 17675 10564
290,24962 1538 13415 4195 24024 471 21704 15959 22327 6862
291,15415 17464 2579 10865 20371 4787 12808 13885 16037 17430
292,7333 7705 10747 13709 7614 6712 311 22463 9622 17577
293,7179 22754 9753 19423 3851 10667 14397 6867 7492 24349
294,9876 23450 4349 9971 15050 20008 27 15451 18327 12852
295,8784 9477 23783 13708 25162 1808 13240 2755 2729 8825
296,25407 19089 23154 10834 9555 7494 10594 15691 6198 6734
297,9520 16760 14104 13810 5937 6600 11650 19563 13552 8805
298,18512 20308 14990 9829 16714 23109 17630 25403 11237 9890
299,16832 8919 13860 9459 24425 9752 10839 12133 12963 13322
300,12889 9786 19715 21577 22444 14356 25407 3144 20367 13642
301,12119 20095 16630 23481 11618 12409 2665 24075 17723 19709
302,6926 25903 10789 20802 4732 1378 1673 18246 19273 18677
303,9092 7144 5027 18636 8318 23607 22075 658 9531 17315
304,13797 23600 11618 20095 16630 14291 22062 23725 23481 3172
305,17552 9284 15426 9497 23258 14845 5484 11716 9493 3255
306,13686 15993 11357 11305 5897 4289 2248 1211 10607 1566
307,21181 3881 10870 6600 52 17525 14038 24719 18246 18838
308,2868 13541 2333 3983 24503 21164 9239 18616 21637 5141
309,25228 9179 23465 11933 2803 17374 4239 25245 4451 25806
310,20657 14797 21490 2891 24877 11821 13324 25516 16427 19379
311,22548 459 25676 15015 17015 8709 18481 497 6261 20300
312,18190 5717 15327 5593 12684 2300 2855 921 19443 7849
313,25675 22554 21789 8573 14589 25071 6294 22750 9512 6521
314,22313 12616 22622 7989 175 5076 20013 11702 20212 14528
315,6088 4966 1863 21854 10912 9315 6588 2333 13541 10450
316,11532 9297 24862 14100 14906 24376 12364 20233 10542 25078
317,19295 25758 8640 5339 14023 7675 16056 25956 20344 21422
318,16995 15548 24400 22005 12518 22166 2576 5821 12185 510
319,3631 13051 13996 5568 10838 19689 10161 16136 16772 8777
320,679 25738 15944 8999 11169 6446 2001 4871 23323 3198
321,20163 11597 17899 13494 15330 22769 11952 25804 1205 4212
322,7347 25782 10552 18816 14399 11828 23124 24857 3395 10242
323,19355 12413 890 12135 17478 24014 18598 1699 1258 2800
324,2401 2639 16013 20148 22158 15899 11682 20 17775 24858
325,20345 359 2835 11700 14684 11242 2130 4194 19874 10724
326,25731 5930 9021 1259 1022 16206 5495 24718 4437 8795
327,17925 9645 24929 22352 8328 6638 16597 23447 19543 19739
328,22079 12714 18899 23895 19878 10284 11933 21770 24999 15800
329,18512 14684 11832 12156 22653 25201 19062 19874 11436 24355
330,10269 9438 22554 5942 12061 18293 10786 9851 3551 25260
331,23749 17720 19421 12040 25271 24269 18053 24969 15006 6283
332,8181 2952 5327 21551 20553 5699 114 23799 18534 19691
333,9851 18190 16805 24075 10450 6088 9218 22554 11792 5396
334,4218 16512 21733 15197 14189 11723 6365 14282 160 18486
335,9851 13363 24075 6041 5396 15425 9218 21854 25675 6767
336,16538 19874 19587 19730 8162 10337 16714 14298 21159 4960
337,24170 18 2882 15983 25599 14189 11844 9858 9559 10604
338,22118 13717 8035 5364 14901 8382 19068 3199 1373 11387
339,9733 4980 8037 24070 2269 6691 11340 14211 6274 16173
340,2459 8395 1801 2800 14684 17637 2130 17668 24967 24711
341,21325 23087 22969 9758 3541 757 1719 2338 905 9653
342,180 8636 18815 19599 19312 18506 16510 25039 3803 18100
343,22982 565 1565 3634 9053 1137 862 11868 23795 10649
344,17843 4502 11871 11823 8960 19874 5084 17720 25280 12459
345,5549 13294 5025 681 3743 7111 3422 23215 13668 24589
346,5078 5925 13708 24163 359 23992 16324 2835 4998 24789
347,16873 8229 7981 25219 16499 6846 20385 7260 19651 10994
348,16365 25201 19631 15124 6381 2854 4943 13647 9650 10696
349,25731 292 6790 23109 13109 7039 14990 1022 5495 12988
350,15939 8123 24898 8663 66 518 4064 7044 23921 4413
351,10761 16387 8428 12390 15552 24063 15161 15054 14058 1195
352,2868 22646 9591 18190 3983 15459 13918 13987 23536 21854
353,13797 11618 23600 14291 19480 16630 14895 20095 19709 7110
354,17160 20466 6478 15698 17359 20622 22179 25401 20225 18141
355,4980 11340 12050 18715 21068 16173 14211 18382 8037 25260
356,8987 16849 4118 7964 11305 24894 8572 1888 6735 15993
357,3631 23737 9060 11177 17680 2278 7807 15861 23841 12604
358,15830 7639 8524 147 8945 14462 12002 16365 5279 5505
359,14684 21554 12775 14836 21542 13848 4502 13455 19243 1176
360,21222 17517 15903 12552 5027 9041 21716 7198 25546 7228
361,5406 16865 7898 4928 23460 10329 4833 15892 14515 17565
362,502 9060 4436 1869 3744 13805 18305 9361 16353 25414
363,15424 13677 832 8342 11049 22858 21033 6258 24153 11500
364,14418 22359 21982 9050 19273 24853 17794 18302 2857 25566
365,3037 12600 3322 19222 10827 59 12711 20118 10563 10704
366,23771 22752 9064 3621 15871 17361 3814 1334 4469 23763
367,13485 25574 7869 23109 7910 3588 9358 16690 11543 12988
368,10269 9438 22554 5942 12061 18293 10786 9851 3551 25260
369,24209 2530 18984 19089 20095 5522 6521 8431 6717 12409
370,4260 24233 6376 4129 15537 8981 22955 13324 2713 23209
371,23523 8796 1632 18965 12885 15578 542 5605 15186 23852
372,4620 23536 2300 13030 18809 16370 2868 10788 21854 22646
373,11544 24268 19389 20750 15410 25910 13363 13276 8163 23706
374,13319 12087 19507 20910 24140 2482 15167 574 12191 12343
375,10076 2426 13226 12610 21061 10594 24475 4432 24720 9060
376,9186 9116 17230 2165 20921 8585 1904 10196 13722 2404
377,20095 16630 2665 20146 7494 19480 24128 19709 11618 17723
378,13552 18886 913 13328 17374 2422 22701 4438 16760 11201
379,3744 21061 4973 8143 15572 14141 8986 13294 16691 8993
380,10834 23154 9555 15691 6327 10594 24316 10908 6734 23141
381,6760 19658 23628 3257 129 24152 24153 13043 21527 1084
382,7553 25675 11598 11959 3118 24068 16425 9699 1424 17860
383,9438 12061 22554 9851 5942 24894 18293 7964 16295 5374
384,23909 11091 25873 19910 11730 21594 15714 11687 17348 6919
385,16860 3877 12135 24481 1699 18598 18399 6391 1708 17988
386,21147 19977 15984 15115 5057 14906 19735 20233 5409 14122
387,1491 13020 15178 25914 18644 25419 21955 8633 4356 22746
388,7427 23774 7417 6450 14732 11664 6914 18397 3008 23912
389,2426 23154 10834 9555 10594 7991 13711 17156 23141 6327
390,18930 20095 23600 11618 12409 19480 14291 7494 19709 20146
391,4337 22247 18906 11684 7968 23298 4632 157 12540 10310
392,5629 20986 11604 10421 5553 8242 17369 4768 13911 8208
393,21304 13628 25594 14684 25317 18262 12109 11384 7829 20866
394,21030 25740 233 3256 8281 3231 12972 7434 11192 466
395,23537 20935 8894 19923 7736 1594 13294 6591 22129 9611
396,19158 1491 11772 3684 25914 12137 13022 24475 18906 13508
397,9060 2426 22909 6363 20325 17616 9606 18906 18644 16353
398,21409 4184 2798 12381 20963 23405 1702 24333 20203 15224
399,5952 19875 21352 20546 15169 11533 2740 20289 8834 3737
400,18245 8062 16717 1143 2321 24903 23392 12083 8350 10499
401,8544 1863 9591 17668 8560 466 2267 19759 24621 5407
402,12488 1151 1236 5616 20903 4785 18215 3137 10284 3775
403,15056 14023 13624 15658 638 4248 1723 4502 19422 10050
404,10969 11174 4920 19131 6426 2456 18449 18264 8806 24374
405,14684 4502 19874 6612 19330 15146 19879 457 15363 6329
406,8396 4015 25944 14991 20394 3112 14539 2274 8893 2729
407,10269 25675 9438 12061 22554 8611 3392 5942 17909 3663
408,14129 18493 19661 21939 21871 12544 5463 562 9282 19196
409,17205 12421 11096 19991 9306 2857 3379 159 18864 14568
410,23035 12824 17076 1329 17248 24735 18245 22662 5335 22783
411,13797 12914 25814 12812 9664 351 2346 4052 6521 23397
412,2650 17547 16394 22529 5530 3551 20923 12509 24577 78
413,7266 12801 8560 13628 4940 14836 7108 16552 13455 19243
414,10269 9438 25675 12061 23127 5942 10786 25491 9851 18872
415,6166 2637 14789 15202 1933 4686 17269 6011 5279 833
416,4807 5771 3844 3774 11215 25336 14473 8587 9118 17742
417,16241 19355 927 890 1318 17133 3877 22573 6287 3033
418,14684 11672 18512 6135 4502 11737 11436 19062 12156 8808
419,9591 12801 18122 15982 8920 14385 3009 13628 7108 24683
420,14561 24839 17729 9520 21006 13353 22045 13232 3901 8789
421,1702 17908 16726 4184 7053 7016 23405 21409 20963 20203
422,14159 12811 21816 9692 19149 5089 13283 760 16215 8285
423,8544 9591 12801 22511 4966 21859 2267 21907 8920 618
424,20308 15363 18419 5907 22653 25201 6450 11832 9650 20490
425,1863 14111 22511 24758 18978 25388 11356 8595 17707 13727
426,5815 17370 20924 17577 4509 8396 14539 11804 7705 9326
427,12719 8323 19441 4297 15932 9060 24407 1605 12747 15238
428,23618 17231 6761 20362 9675 625 22731 16856 4168 13147
429,13342 304 17855 11964 14289 14633 24851 5673 21404 11194
430,23616 1318 3033 1082 10643 6002 8493 9334 14334 22573
431,5583 4670 5083 17418 11096 2738 6884 9693 14061 12072
432,9092 8318 16775 6909 25083 17315 10397 22944 658 15903
433,8769 11404 13628 16786 9327 5266 14684 17662 15184 25594
434,13410 2202 5593 6829 7849 22064 18009 4620 18943 19881
435,956 2579 6380 9934 1920 24255 10201 12906 15415 15562
436,6198 17142 20310 10246 19434 13489 17723 1628 7179 14397
437,2665 20146 10035 20310 1698 19434 1924 8709 22448 20493
438,6579 25404 12239 9284 4425 20873 19501 18408 2042 24553
439,2426 9322 12933 1800 5 9231 18148 10594 25138 2045
440,24000 10915 16028 3203 485 2977 24779 18080 21259 21035
