user_id,item_list
62,11527 8675 10311 14706 21542 14808 21920 7350 3775 25924
63,14488 3456 13231 13502 13424 14315 8558 20747 13789 13182
64,6865 388 7422 11979 5491 21433 16703 17723 24300 18974
65,16850 19525 2182 25255 11900 2364 11873 4156 8081 18959
66,2533 22500 21653 8431 19089 23540 3165 5746 7650 21799
67,7094 12158 15615 21512 21813 6250 6314 13241 20146 1573
68,21464 10142 22616 3983 2090 1378 2300 17705 19108 15363
69,7583 15124 10919 4541 3264 23086 20719 14706 12509 13025
70,4390 16793 12254 3382 14356 22594 10162 8249 24274 4588
71,6443 1816 21085 20368 18778 17400 15285 25924 21052 9657
72,2996 22645 24340 15906 19094 3152 24410 1465 4100 18190
73,10073 18419 16394 15844 6691 17804 21973 8712 25760 22128
74,14104 23324 22622 8687 9520 17323 18249 7212 24546 4025
75,8704 10908 11072 11716 13555 7639 7622 2619 16471 17101
76,17877 15196 17070 5607 15903 12094 8249 9733 4878 9701
77,25387 7540 18980 21433 1441 20624 6069 13228 12992 13663
78,20431 15327 6588 2868 24793 6437 22588 9111 8400 20867
79,5284 24985 341 24546 13433 24033 24415 23534 17470 19459
80,4257 23258 15459 19792 4512 19443 20933 962 5297 17964
81,5737 25068 5728 17192 25846 14726 18322 17844 14560 24796
82,10785 19502 1535 23427 18930 10959 15724 24472 4339 14513
83,16928 17156 16906 9555 13711 7260 10781 6904 16904 18871
84,141 22511 24410 10009 23127 4528 7575 7639 20148 21854
85,3580 5952 20863 13294 8990 16854 4366 19468 4837 6212
86,6446 9992 12601 8955 8249 22594 895 11951 21747 3432
87,2001 15204 23651 9041 16793 8972 24274 13845 8826 19852
88,16321 16268 22646 21362 12755 24257 21621 17844 12474 3314
89,24948 5497 11830 10590 11785 3701 24494 15325 1290 6619
90,3337 5487 7354 22003 921 11868 21556 14978 22804 12004
91,25044 24994 13020 8529 11645 24383 19626 5195 20325 19315
92,12409 19480 22445 4147 6076 14291 1454 16630 23305 24128
93,10753 7583 1230 10983 10781 4147 1296 10889 5581 13097
94,14373 13030 12983 3983 24561 14016 15648 25616 5906 20796
95,2281 24546 11339 2823 8593 9526 20211 7820 21264 10380
96,17229 8529 19468 3812 12719 5218 7728 15271 16772 20281
97,16324 359 11737 8268 1125 20553 22653 24355 11925 18419
98,15124 2185 15256 13552 19874 15196 21037 12601 22098 25642
99,18512 7839 16981 22653 11623 6198 9135 18852 19007 17808
100,24481 1258 24355 7260 12142 19879 4766 10908 6500 4241
101,16772 19468 23485 17201 20410 16577 4878 195 1307 6632
102,21042 13895 17968 5178 6310 24712 9629 8519 12026 21335
103,19781 15333 3348 9012 11518 20867 867 17065 5746 6547
104,19874 6604 23534 14158 913 13118 5284 21697 9057 25365
105,15790 22750 7202 23485 3803 17522 10908 19620 23909 18126
106,23299 22500 23711 15034 3668 17209 5468 13144 9851 17162
107,11549 1947 22645 16552 20645 12289 23850 1960 16406 15363
108,15374 24747 18544 23189 12992 25101 1055 22121 10537 8375
109,484 13226 10162 16793 14356 3812 4390 20688 19340 13294
110,15196 5150 15642 9511 14963 17546 25642 7568 25771 17218
111,24546 5589 6096 17823 6 11931 3463 5915 5251 9502
112,18679 17347 17668 24950 18945 12845 1880 21629 17226 10269
113,13424 14488 13231 3456 13502 8558 21492 5259 5905 13228
114,3497 2426 24577 20308 22040 10594 5942 6047 6904 23154
115,19792 13615 25779 7944 13831 9609 2210 5154 23505 41
116,11820 24577 15196 11295 13099 9620 9152 11121 5044 3711
117,14974 5964 17666 11149 2274 17464 15738 8985 8570 24184
118,23086 12162 25484 20508 16246 19823 15844 23763 25834 8675
119,14104 9752 1865 8712 21085 24014 2840 2274 16394 8990
120,18987 6208 24481 9934 1258 15605 19674 15562 3572 17948
121,10785 5934 3314 3148 17300 15562 24950 23306 11397 19707
122,23004 11737 9650 19874 21277 599 25763 9511 23324 17969
123,21061 4147 13294 7260 6904 17156 681 13887 502 21067
124,2090 2868 17045 22646 23711 20472 9029 2333 21464 5498
125,4257 9658 21697 1345 19010 4382 1469 19879 1818 22653
126,2581 22140 14437 14951 2521 21433 4156 11873 8081 18959
127,4940 12968 6326 18211 2548 11919 4927 1747 16901 16112
128,20950 7992 15034 962 20711 18768 1960 1947 9029 17820
129,10994 12158 25912 13711 17546 22548 10054 7267 5187 19308
130,24546 16124 14104 7818 16011 25766 18343 12230 8805 1592
131,3037 18176 14385 14836 22217 15302 19976 13001 7069 10581
132,20719 3165 1816 13159 1579 5744 17093 1999 5284 16954
133,16324 9769 4502 15562 11533 3812 22801 11159 19560 23155
134,13294 3497 1022 14328 3812 2243 25133 7260 22731 16394
135,23799 24839 17374 5283 21629 7836 18343 21671 5889 7680
136,13433 4878 17915 10573 20276 19480 24546 1912 525 19398
137,3579 20963 6760 13373 16726 14322 23405 15733 7053 12953
138,5489 5106 25226 16901 15648 2158 23358 21583 18790 5067
139,16400 6985 16353 25430 3115 8334 13241 13668 5241 11151
140,13433 24546 9045 19250 21602 7124 21153 25289 16981 1757
141,17637 6652 2304 14386 3916 12037 17400 18310 15651 1205
142,20988 14454 6548 22858 8704 1639 5699 3397 25095 1578
143,2939 177 11584 681 16577 7095 6734 10054 13253 8262
144,12409 14706 7539 24733 11089 25924 13294 24216 5092 24128
145,9591 7202 25044 153 8826 12346 9345 24383 5380 18448
146,1888 10786 13118 19308 24850 15564 20301 20122 7680 5942
147,3497 7063 22445 681 14141 20422 1064 6845 588 14895
148,5607 9322 18636 10766 9017 7564 8826 13381 17546 7095
149,6915 21583 18406 12734 21653 10514 20148 12056 11363 11859
150,17723 24128 3397 25679 17787 22853 13352 9089 14640 18317
151,10979 6076 19118 15082 11284 5522 3169 7495 20864 18936
152,12214 18399 2001 24070 11362 1230 11033 22548 11700 5396
153,7260 12142 10396 8375 12158 2236 23305 14838 10262 25634
154,22554 5044 7728 15374 14640 2243 9701 6708 16928 13503
155,3599 23457 25928 4620 18528 16370 20122 13118 5106 24756
156,16928 10981 15691 18452 9701 22848 24670 10908 11991 624
157,10537 18317 3165 13159 24002 3858 1055 16954 1999 13615
158,15196 5150 14963 17546 18367 9511 7568 15642 19973 8396
159,18687 3037 7030 11855 20919 13954 23844 16345 16871 12859
160,12601 22731 3913 4871 306 20969 679 2375 4351 16772
161,22500 5784 8131 51 24850 25347 8811 3428 11093 10363
162,22750 18293 16439 23650 22128 21342 19620 15915 22610 19773
163,6443 6952 4940 8560 8104 11072 18107 22848 15285 17400
164,11535 8322 7013 14706 8089 10781 1573 22548 7896 1577
165,18360 9594 4205 16471 12841 22912 18809 14015 22435 6782
166,7639 12273 12710 23666 4209 6679 16972 24349 2016 22060
167,13711 6878 17209 11340 13136 5 10834 4980 654 10981
168,12601 9152 22500 15374 4366 4147 8538 11091 6446 921
169,7991 7494 23141 15691 16906 7095 19709 9658 11834 11535
170,20863 4366 22801 2761 2907 13663 15976 3580 14485 23239
171,4512 23424 19401 7202 4241 15564 12923 18804 68 12119
172,19781 24224 24410 25071 11731 3668 13236 23056 10491 12983
173,17209 13136 9733 4980 13711 12050 5 16854 18452 22651
174,16651 10594 14383 13294 5952 11003 1770 23086 18452 17229
175,5078 13374 10932 10801 20889 10009 23530 13433 5410 11067
176,23127 22359 21854 9284 11716 12061 19588 9315 22646 18545
177,17143 2570 3230 6713 22236 13711 19655 18282 8886 9592
178,22657 6599 11452 17739 8251 11072 24227 21857 15490 11328
179,20894 2369 16218 13159 8304 22331 16954 1999 24484 15764
180,18987 9934 15562 1825 3556 19674 18146 19524 17948 9676
181,14895 8251 525 19709 10054 19802 21048 13797 14311 19436
182,17517 15903 16775 10653 9511 25083 5150 19973 3572 10426
183,12466 18317 9664 17760 11730 17257 25873 11091 8251 13352
184,15844 15749 9683 16394 2023 10491 7883 4629 15147 14626
185,10269 14573 3931 5069 19668 1385 10807 8660 11960 18984
186,16394 7553 3264 11535 9370 14595 17233 17877 736 6358
187,19518 21139 17586 16489 5084 2584 12271 16266 10747 23864
188,9017 10747 18392 3812 23895 9673 23086 17877 10946 17586
189,16772 17229 12466 14272 19750 23141 1577 2118 16770 15729
190,5 25171 1056 5108 8316 24994 22651 13294 10345 5148
191,1026 6897 24093 8165 8605 14597 17168 22869 6242 6065
192,15764 8304 5412 24093 24109 4803 17820 57 6897 3997
193,484 18404 13226 7115 11848 3506 23651 25735 681 23468
194,24075 10182 11227 12242 17835 13018 11021 14932 17105 18161
195,14951 22140 14437 2521 1092 24147 8559 25875 17027 4473
196,8826 24383 4048 681 5387 12601 6076 4147 5044 23088
197,22075 5150 4118 7568 5772 16499 11871 15644 17586 2746
198,22646 17705 4959 1378 3983 25903 13691 2868 1960 6754
199,8249 11121 3572 13226 15196 9041 13845 10426 14706 18808
200,19525 6198 12236 18419 21433 7494 5491 388 916 21049
201,11730 16562 20626 4792 1634 2476 20919 7450 10011 3983
202,17565 18987 17523 8667 17041 24711 21281 24258 4888 2493
203,13686 6612 4825 14253 8987 17745 11925 17819 9769 7583
204,8560 12061 9851 19401 11384 15906 9029 22554 6781 3803
205,8920 18190 23536 18528 9029 21464 18872 5746 7885 17705
206,921 4205 6356 7842 23358 15709 10717 5067 24015 8251
207,6239 23628 8158 25740 15006 18300 19398 4766 11334 7174
208,388 5491 23741 11802 20083 11979 25387 6069 14706 2235
209,19874 18399 10796 20212 2835 18419 4888 1258 2159 24197
210,6760 12953 17908 25034 8339 7016 24333 4766 14609 10781
211,15562 25968 6901 15655 13026 9934 3616 4743 727 7720
212,4728 2448 21437 3070 7720 7836 9637 6827 3053 3234
213,8538 12719 17525 21085 7728 6250 5152 8395 15271 695
214,19281 773 25494 6250 10839 15564 18374 12069 7597 12466
215,18246 2034 6208 19256 9927 3160 14464 17525 24473 2980
216,3506 23398 6510 14396 16353 14615 12839 44 5763 16443
217,3348 11716 3469 12684 14593 9497 878 562 10979 23299
218,15196 5150 12142 14963 15642 9511 7568 9602 25771 19010
219,497 18793 51 9662 12048 13424 24971 6689 5919 15182
220,24894 15564 22500 12923 7202 15245 5728 11137 16420 51
221,15124 6329 17668 17525 11354 1714 19826 15234 11730 20308
222,12319 14684 1055 18419 4502 19879 10418 5581 14963 9658
223,7639 16218 15387 1185 15374 19436 10054 25503 16871 16345
224,19340 10162 15795 2485 3788 24958 4017 22949 15645 20949
225,16772 7564 13424 4878 8990 7095 10981 3812 1583 2118
226,20171 20471 79 15425 6517 7827 2382 958 2839 2413
227,15363 19970 2459 9008 11832 14534 12252 17233 4385 9260
228,25924 6329 7539 24733 24216 21973 5092 1573 5870 6250
229,4384 20613 8667 24723 8680 9398 18245 8079 6077 726
230,22217 19150 21373 18514 23086 9370 22655 19823 66 6097
231,19235 23707 20988 14978 11072 17723 17787 15562 22606 7734
232,14129 11524 18684 3164 12524 19 6823 15665 20726 18790
233,12719 8990 7728 681 25142 6294 5221 12839 2904 9859
234,16577 12601 11197 16772 7030 16324 23917 22731 17877 306
235,22731 3913 10951 14328 1022 2375 16577 16918 12258 5812
236,14418 19822 25903 8272 14383 1378 2185 14838 22645 25648
237,6734 23141 3497 22848 13663 17156 19522 91 15384 3447
238,6759 752 23417 23245 20750 11451 7257 23493 4161 25683
239,10513 21802 10005 6616 11597 3689 15905 18799 7331 23206
240,11832 12521 25596 13693 6944 25416 12597 16228 21428 17078
241,24481 10396 7260 12142 4766 14838 23305 8375 12158 6612
242,18499 17860 1397 25735 7877 20941 7487 15687 20072 6904
243,6952 16355 6443 13860 9787 10249 18107 12843 21697 9657
244,5078 8395 359 16324 7883 20345 4888 5756 5581 10786
245,5487 7885 16966 1785 999 3835 3255 9284 20560 6781
246,7991 19468 12818 17229 7537 19750 13679 17621 9370 4351
247,22750 21857 25924 23004 3005 24216 20749 24230 6250 1918
248,7728 12719 195 6446 25738 14463 24724 22731 7363 5152
249,17787 17723 6198 11658 68 18984 21654 7494 16850 5522
250,12719 7728 5152 695 5218 15271 24875 19746 21099 14463
251,6357 942 18139 11923 466 19401 12923 21068 1307 195
252,16124 2281 24546 1592 19007 11339 2823 2931 24839 10347
253,16011 24546 11658 5284 7818 6419 7839 9057 17313 4115
254,1888 20366 7095 24850 10792 15234 10594 25407 5728 25171
255,12845 6329 23772 15019 12998 3166 8161 3234 14230 16877
256,23043 14462 5906 15953 5029 10363 5505 10176 13072 16849
257,15363 12818 10418 7883 15754 11737 1300 14684 14137 10073
258,14253 4825 4150 4222 19123 13138 23109 13711 17156 23481
259,8395 17637 2459 10073 13686 17745 8987 20345 6691 24711
260,12050 13806 25260 1056 3700 6708 22484 17501 1619 8487
261,16301 18687 11855 979 7030 7378 8979 2767 22143 15635
262,7836 19792 20565 4728 20979 10796 3070 17700 21647 25733
263,13020 11645 17252 8529 25044 24994 20294 21297 5195 3175
264,17637 18419 359 5581 10418 25957 11737 14137 8395 386
265,12061 10269 24075 10142 21583 3891 8267 22128 17471 4205
266,24958 4017 10162 2485 3788 19340 14906 20949 8811 15795
267,12466 11730 11535 20711 9733 13797 9402 18930 6076 12710
268,13226 484 6446 2001 4017 19340 16793 17013 23468 23651
269,3572 11820 7450 5044 4476 11121 24069 7991 17156 18984
270,7235 2333 18246 9218 13613 23536 4324 21854 18296 23299
271,11372 22356 9182 10113 1378 9077 10182 11067 23356 4620
272,7202 19401 4241 4512 12755 1842 11633 25260 6357 19564
273,13711 16906 9555 624 23001 20410 7991 7537 23141 16904
274,17517 25083 5150 5032 18798 7995 9017 3309 7144 15811
275,18404 3506 17860 19166 44 6319 23426 12453 13711 25539
276,25314 12882 2243 10537 11995 14951 24621 11103 22406 19894
277,22523 16552 3835 878 8285 7845 20807 22646 22359 20737
278,11979 7117 15379 3418 8870 4308 7543 24420 13571 10784
279,12350 14731 19620 21773 14677 6294 561 10753 12214 14814
280,8268 1125 11737 4257 2501 16324 5446 19427 22653 19874
281,7669 2948 14044 5817 16399 12840 11332 9687 6670 3193
282,8064 5686 12594 23983 17284 25572 19502 1810 25400 6897
283,23536 18190 6662 15327 19588 921 4620 8285 10142 9218
284,1714 15754 11089 12214 13294 15363 16394 4502 15691 21812
285,9851 5078 5396 386 8811 23711 8920 13424 24958 9769
286,773 17785 25897 12293 14418 11317 6794 21515 2706 11730
287,10328 24200 17369 20986 21510 5733 18477 1684 24304 13911
288,12948 20301 1532 10363 16420 8114 7992 17961 11737 17093
289,14104 13433 17525 3527 24418 16622 25494 20948 5915 2241
290,25387 15379 11979 388 5491 471 23069 851 18980 13571
291,15562 25868 18987 9934 11348 3556 7547 17948 24197 17111
292,10766 18636 3971 17546 16577 14192 7568 7333 9511 6734
293,23711 18246 2333 5106 9152 2447 16878 5489 11942 14546
294,21693 14625 10240 16642 10054 17799 15031 7352 7776 14466
295,11925 2459 16324 8395 25957 4150 20345 20308 17637 14253
296,11295 22445 16630 25679 19709 5803 18489 1240 15245 7063
297,11702 5284 25766 17915 3527 12014 17323 10573 14104 13495
298,18512 8395 8769 22653 6612 17637 20345 24985 18007 14158
299,25621 19427 21857 11726 12133 4209 19875 5952 16856 23481
300,7095 22031 4476 5044 14838 7284 22731 14356 5150 2643
301,12409 19709 17723 1240 13845 20095 13099 1454 13955 17257
302,10789 25903 1378 12550 24405 21890 3778 25648 17916 18768
303,7144 5150 18636 10766 19973 4118 22075 6629 20460 12142
304,12273 8704 19910 14291 22511 13229 10615 6196 11328 12734
305,23258 9284 3255 15327 8686 1480 18190 1028 23711 3835
306,13686 17745 21227 22884 617 12515 968 13149 9253 11089
307,18246 15708 16878 2447 9050 3469 16370 16675 12313 9152
308,2868 2333 21854 3983 16189 18190 10450 1785 22003 8285
309,6734 23154 21920 19655 9438 12158 8316 25407 15592 21512
310,1240 3570 8894 12389 17787 17819 18984 22445 25071 2996
311,497 15559 18793 20300 4936 5952 13609 8682 8709 14674
312,8686 7849 12742 16112 25491 12684 4528 8306 18190 921
313,6632 6294 22554 22750 942 3348 11792 15294 19620 25524
314,4025 11702 24199 22622 17915 9057 22313 7597 13433 8626
315,6362 21932 10599 1378 19118 10450 3231 12710 15409 3891
316,15196 10653 10426 18122 14291 20688 10073 5284 8826 7117
317,10009 15163 4209 7235 16503 14023 25030 20148 24292 16562
318,8114 11729 15234 22378 17478 11384 3615 2327 9445 21697
319,3551 7553 18404 3506 8491 23426 3737 9992 21266 44
320,12601 25738 4351 19852 21042 13393 11365 24383 6446 20410
321,21802 15905 10005 6616 11597 3689 14060 10700 12740 1196
322,21865 3395 12357 15621 17039 21296 10074 23646 16085 24857
323,1258 7450 10491 2159 18419 6208 10396 8249 19429 22378
324,7095 13138 9673 1463 24041 15865 23233 19468 23502 153
325,359 8395 2835 17637 20345 17565 11242 2459 19874 2819
326,12933 12050 9815 3428 23249 22669 6958 9817 25828 1022
327,12211 23447 16360 9754 25385 30 1208 16385 9795 3751
328,11003 7946 19948 1366 7583 12165 9370 9607 25637 22010
329,18512 11832 10418 13711 20345 14534 8769 15363 13663 9769
330,14595 2267 12923 14313 25459 17860 22554 25260 1420 24894
331,12158 25170 10994 25912 11979 5187 17546 19308 17668 7426
332,20290 364 20122 23799 8169 21030 18987 24410 11741 8285
333,10450 9218 4796 7235 13519 16189 10142 13918 18296 16805
334,8097 3281 17819 9924 7662 11535 16864 23505 8208 24538
335,9851 25260 17858 15459 13363 1863 9337 7903 18781 9029
336,19874 21697 14158 18512 24197 11076 364 19436 24070 1818
337,5032 13711 10747 14963 17586 974 18173 22758 15595 2835
338,16150 3812 16772 17143 9555 6713 18282 22236 17229 16928
339,11340 9733 12050 4980 24070 11348 22655 2269 5952 9322
340,359 8395 17637 2835 2459 19874 24711 11832 10722 25957
341,991 11796 8114 8267 14657 11456 22807 4191 10363 9960
342,11764 18114 23258 19588 4512 22152 18872 3803 2868 3601
343,21042 21492 4825 7851 23989 10054 25912 15144 25885 10437
344,16266 21674 592 8295 5084 14998 25170 5815 25702 15636
345,681 13294 16379 11032 25521 20230 3235 19066 885 3501
346,5078 359 8395 16324 17637 2459 24481 19874 21085 386
347,8249 17664 6500 19757 17041 13424 11197 24258 21894 21281
348,1714 10418 15363 16116 19874 24481 5581 14684 13118 7450
349,11925 23989 14253 21492 10054 21042 7587 914 7851 4222
350,4878 8123 19948 12786 21936 24138 14866 22475 10698 3896
351,23086 4837 3348 25924 15564 19750 681 21085 9701 3835
352,11764 21464 14418 25028 25903 15459 1378 19368 17705 18902
353,14291 9339 7601 9558 15679 13310 421 8251 14895 13352
354,19342 18246 20496 2868 19118 18380 878 11905 6445 9176
355,11340 4980 12050 22651 9322 5 5952 13806 8309 8037
356,24069 12521 15903 6719 5150 11820 2841 8667 16503 7289
357,6502 6446 20066 11114 19468 19166 8372 3812 21747 17787
358,8524 18619 7842 14012 20496 6782 477 20916 14609 9243
359,5581 15363 1816 7115 15124 1714 3525 23620 7883 7539
360,4390 17517 3572 13845 12254 24274 20410 10162 7144 15844
361,21085 18778 9657 17400 20368 16324 1816 1066 14300 6443
362,13887 5469 3744 3497 1869 9701 8529 18859 11848 2995
363,16218 1185 10054 3281 19436 16345 7109 23875 18687 22822
364,9050 22359 13541 14418 17705 6196 3191 409 17916 3572
365,497 15559 9662 3037 16172 19426 15182 24132 4936 9769
366,7063 12321 21129 18984 6691 22079 5952 17866 1846 115
367,11925 4825 21492 23109 24125 5721 14253 914 7587 15144
368,1745 11533 14595 1959 6604 2522 24355 16854 24109 24199
369,8431 5522 13895 21381 20988 12466 24209 11091 11749 18267
370,1185 10054 15562 23875 16345 25695 18523 8304 22573 3281
371,6734 18122 681 17820 9851 4147 17668 13118 24093 3497
372,10450 22646 17964 20737 3601 10900 1214 17162 15335 17628
373,17877 7710 7063 823 22848 9041 9620 19750 6692 11820
374,18814 2235 3497 23583 19935 14433 6876 6478 25071 3309
375,3788 3188 14906 15300 19721 2762 4432 23298 2679 23902
376,23230 17471 8560 21005 12801 6491 451 17230 3659 16828
377,19525 3165 153 13711 23305 19792 21335 17156 20565 9402
378,13552 14188 6278 913 2422 22701 4781 13573 11737 3805
379,3744 21061 13887 7550 681 1869 1064 502 14141 6164
380,8316 10834 6878 16906 9322 10792 10594 4837 654 1840
381,6239 14978 2840 5562 21527 25740 3934 20290 24104 2404
382,7553 8491 18404 17860 3506 23424 44 6319 23426 12453
383,964 23799 20979 3070 4437 18864 7495 16890 12923 15571
384,23909 6915 8762 23390 17348 19684 15579 13895 3930 8582
385,24197 24481 13696 15034 15207 2840 10796 6500 16241 8667
386,8826 25044 24383 2493 8990 10324 1282 24994 18500 17379
387,8826 10834 1282 8990 19792 17201 22554 13045 22286 15126
388,5952 25596 20863 10753 3737 18495 25924 19534 5803 24070
389,13711 17156 24994 10594 17877 18392 10908 16906 17070 5607
390,14291 9664 7601 23600 11091 23850 17819 20108 25873 9634
391,19332 16195 15655 20649 20832 8785 935 18698 4995 18448
392,8538 10328 24200 17369 19281 20986 21510 6280 5933 5733
393,24197 10073 19874 15484 18399 14782 9822 11362 7604 15124
394,20301 17277 11072 22970 8538 102 23666 466 8704 10132
395,4147 18538 23318 24002 18317 22445 4876 21194 21049 2236
396,13508 16641 14354 22286 11169 11772 18859 8896 5469 7012
397,7312 20325 23426 9606 7114 8446 5186 12227 11468 7368
398,6760 20963 3579 14322 23405 15733 12953 1702 7053 15224
399,13503 12818 13711 22669 4837 18465 7991 6845 9597 4017
400,4384 22500 8062 8667 20613 24723 20917 14743 8680 5099
401,8544 24621 15906 20711 24410 1863 15679 14715 21464 11384
402,21373 9769 8675 20863 11832 22798 12162 7450 13663 19823
403,13433 4502 21697 8430 14158 5284 24985 6604 11452 23534
404,2751 22000 5859 17633 476 22473 21493 19131 13640 2759
405,6612 1055 10418 1745 19879 14684 19010 15363 8785 25479
406,15562 18987 2835 8395 11242 2304 19189 18310 9934 19281
407,17465 19831 16394 8114 20636 22554 17415 25260 18798 2651
408,5489 3657 8920 19118 16370 6781 2996 15335 19094 18893
409,7604 25459 6088 12230 1712 16562 21035 9526 19007 15564
410,13207 25793 16827 4397 2909 14039 4384 8667 12229 9590
411,14706 16630 12602 19010 18984 2243 20982 20108 16179 14895
412,16394 17070 15234 22840 22010 7013 6500 8097 8423 23895
413,22645 14385 8560 19822 18902 4940 12289 1960 16552 11549
414,21583 610 16957 14313 10786 1876 387 8693 7257 8213
415,14909 9096 20807 15695 10370 12473 677 1504 10182 17471
416,21042 21492 7851 4825 15144 10437 19019 22495 23989 10054
417,5078 18687 11855 4257 7030 11832 22435 20919 23844 2459
418,18512 15363 10418 1714 22801 18399 8395 1113 8769 15408
419,22836 19822 25846 10935 24938 5751 18080 3228 9591 18344
420,1745 1959 17130 17093 23285 19846 9520 23925 19007 10159
421,6760 20963 16726 15733 23405 1702 12953 7053 15224 21409
422,16523 8990 15750 22750 11452 4335 2724 2468 18821 7583
423,4966 11452 8560 22645 8544 24410 6905 20711 17705 13628
424,1714 15063 5756 9942 11411 127 4209 8819 10385 22467
425,22511 15327 11868 21859 17522 21464 7639 1863 11687 8544
426,5815 17586 7243 14017 22891 13388 17664 18106 5147 8295
427,18984 15255 2665 3229 25498 8975 24172 1727 280 21750
428,6734 7095 17156 15903 15691 9555 13138 3913 16577 24958
429,19007 5283 16124 4346 16290 304 18852 24985 96 4032
430,6760 17478 20686 24481 1892 13696 1258 18930 16913 9037
431,17668 10028 16005 16191 2526 16790 20587 13128 17418 598
432,16775 25083 5150 19973 22075 20460 5772 19750 7568 22667
433,15124 8769 17739 4209 24014 6691 24197 10073 9327 19655
434,14593 8920 7615 878 6016 25643 20560 23236 4620 11647
435,15562 9934 25868 18987 6612 17948 14023 4502 14291 1920
436,17723 24128 17787 3397 25679 22853 14640 13352 18317 20173
437,12158 12602 8894 11900 4878 3397 2492 13928 3165 14562
438,2840 24093 16761 23957 9503 20327 19812 2782 45 1627
439,5607 9322 17156 18392 17143 681 17249 10792 1242 3630
440,12710 17070 12787 20553 17820 16928 681 7095 2840 19033
441,9337 24561 6767 5711 3599 4569 20393 21249 3336 7248
