user_id,item_list
50,9555 2426 1583 12818 10594 23141 10834 7991 13711 6734
51,10848 10325 23799 24075 11731 1819 19079 11941 21773 25675
52,20375 2919 2072 20544 9211 9291 20553 23077 6253 8301
53,8529 18499 19005 18644 14396 16758 6014 18721 17874 11115
54,3803 20439 7202 15564 19401 12755 21362 605 17525 19989
55,15562 13138 19854 675 4064 25229 3058 10601 17356 1818
56,10384 4083 21717 20401 20933 16342 5413 4638 7203 11741
57,23439 2390 25656 6049 11378 75 24791 2436 10562 636
58,5930 11197 625 17994 16577 12601 12943 5495 1259 11705
59,8841 23950 23042 9005 6544 19668 10803 11223 8531 2846
60,175 2237 6096 12454 10638 9379 24855 12490 10114 16060
61,14378 6397 16932 22081 9333 23974 168 15098 1813 8826
62,10311 8675 11527 16394 7946 3775 21542 6428 12759 19150
63,3456 8654 7940 21051 5905 13729 10931 4362 13502 13231
64,23741 20458 2427 17723 14401 20083 11802 12347 8212 15350
65,16850 16416 2182 8587 8081 11674 4156 11873 2848 13254
66,17858 21799 16273 20079 2533 16083 6517 5906 2097 19480
67,19796 9822 22057 18462 18574 5966 10480 3386 13349 9615
68,18190 2333 6088 3983 9029 23711 16805 10142 14912 9337
69,7583 10919 2317 25932 8971 7539 9787 2645 12228 21251
70,4390 12254 10162 25044 16802 8990 14356 3812 7105 17270
71,2940 1621 11064 18778 17400 21052 21349 14684 17565 1098
72,22645 1863 22483 2996 24340 18331 23266 18528 7266 24075
73,4502 23521 18419 15915 14584 18462 5185 17828 18407 8479
74,439 5913 14104 1638 7183 7874 9407 20403 1608 8152
75,13555 21590 11072 1034 11328 23533 2751 9339 21594 21102
76,3215 17877 3396 2733 8249 10779 17070 9701 9148 736
77,25387 7540 21488 15377 6069 22715 4081 20083 24962 21902
78,20431 3337 6969 10007 24793 6437 18766 12393 23962 20180
79,10269 9438 5284 25675 10335 20038 9851 24985 12061 22554
80,11546 6361 15541 24092 24978 17480 12592 19797 21652 12393
81,22554 25491 2344 24075 17327 13180 6676 7124 20532 5942
82,23427 10785 22524 9542 3825 1535 12180 8311 11153 5412
83,16928 9555 2426 16906 1583 23154 23141 7991 13711 7727
84,23127 9284 13920 20943 20496 2300 10191 13219 20148 20818
85,3580 5952 4366 13953 24278 2384 8360 2478 23774 14392
86,16779 15161 6446 8955 11951 12945 14776 8249 20500 5479
87,2001 23468 6446 13081 16793 8249 21021 2888 18798 7049
88,9851 9438 8811 16321 10269 357 25848 16268 22554 18293
89,11785 8164 9496 7816 4683 14193 14835 17866 14786 17327
90,4620 8285 23933 5717 13250 21988 1564 454 2665 13764
91,13102 15468 25044 18173 16758 19315 22592 13020 16248 24561
92,12409 19480 2665 20146 19709 16630 7494 17723 20173 11618
93,10269 11945 19890 7550 9438 19864 4147 6835 25675 19152
94,14016 7507 10788 22602 309 5466 7838 21468 7441 3599
95,14413 9526 21264 8593 15693 2216 23021 25307 2067 4860
96,17229 3613 6698 4909 10885 19468 2715 5218 19237 6363
97,12554 1486 19874 4502 24355 18419 10418 20308 5157 11990
98,19874 5581 4257 17668 4502 24355 15234 12319 17020 14534
99,7541 18512 18121 17130 5283 2219 25339 5915 14684 13628
100,5464 18886 4766 21433 10808 2902 22177 4431 6002 1552
101,21297 16772 10340 19468 20325 11649 21446 2986 21672 12466
102,22484 13057 19596 13912 6232 6621 17373 883 15842 23814
103,19781 17065 6547 867 11518 21365 17665 18692 20180 11779
104,14684 19874 11550 10581 10418 9057 9574 728 22653 14436
105,19620 7202 23485 10490 8222 15678 11093 3803 9375 16940
106,23299 23127 12056 8977 23194 9731 13985 2973 275 3674
107,1863 20629 19084 20711 22645 8560 12583 11549 7266 17146
108,24747 18544 173 14356 19438 15206 10609 22453 14378 7562
109,484 7363 13226 4664 970 20688 10162 12254 2679 7049
110,15196 5150 15642 8432 1095 17546 1 19973 14554 17218
111,5589 13343 5300 12230 2237 5915 17374 7907 24546 6600
112,10269 20320 25950 598 14330 16191 20587 2526 14359 14184
113,23723 5574 15563 16987 24655 10328 9241 9238 17732 20604
114,14100 11260 25092 18054 14268 73 1166 23033 12042 3442
115,7944 25779 22554 25260 13831 5154 9609 13615 24075 9438
116,11820 14356 17093 15196 17364 16800 4554 159 8394 7313
117,17803 25331 25863 8773 1250 15821 17666 16066 2017 13187
118,23086 12162 15183 2835 25484 11527 19150 20508 1151 8113
119,13046 12470 13353 16704 12202 17176 4435 5010 6450 13070
120,18987 21035 10585 10996 11979 6666 5929 25966 6002 1552
121,9406 22393 19205 6950 9270 17163 16195 3942 25675 4811
122,23324 14401 12492 2099 11853 2517 24559 7091 16203 25317
123,21061 8337 1869 16880 502 1472 13861 13887 3630 15572
124,9386 2090 13918 2868 22646 4324 5498 10142 16709 5717
125,17668 828 23221 8637 21948 2416 9516 6502 25484 16538
126,10597 3721 2581 14437 24619 13203 25255 6717 24251 19434
127,10085 18211 7926 6728 23531 18329 132 22881 16570 8926
128,9851 10269 15034 5722 9438 13118 25675 15564 10786 1863
129,18708 861 14045 25693 11939 4548 4133 19190 13440 9315
130,7818 25766 10347 9463 3177 21248 20857 11620 11851 22559
131,7459 308 9905 25878 15302 5020 715 18819 5713 24585
132,341 20719 4694 11701 1579 18137 17059 7109 12597 8712
133,5415 21631 14266 4381 23155 11159 22862 10276 1969 3584
134,14328 22731 21042 12702 19194 10617 13294 10951 2794 12227
135,16447 25440 23333 24746 9529 25544 11841 6843 4302 22242
136,13433 23145 18459 10400 14678 13450 294 11550 24909 18288
137,16726 3579 15733 23405 12953 10782 8339 23913 7053 4184
138,10679 1901 25613 25226 16510 10113 16568 15592 14397 14343
139,9347 10391 4463 21064 2491 22102 7012 18837 8795 18906
140,12861 17180 13433 6112 4230 14066 11889 16096 7908 22445
141,5078 3916 21912 4032 17637 14386 6652 11083 21857 17565
142,20146 19480 23600 9851 19781 14895 13118 1745 25675 20095
143,14889 9708 8334 7452 11739 2939 177 11584 1975 7668
144,12409 19089 17723 20146 7494 19709 14895 2665 19631 2854
145,18119 6950 9591 19935 17217 22845 2879 360 10694 25682
146,24075 5942 1888 19308 22554 25675 16892 12128 13118 8253
147,3497 14141 20422 6845 5930 13861 2374 18832 14984 8986
148,23154 7333 13381 5607 9322 9017 17546 18636 25407 2426
149,9243 12734 364 9951 6599 19545 12056 21583 10269 12061
150,17723 19089 20146 19709 23600 24128 23244 13352 6198 20310
151,5628 3169 6356 11284 23568 22657 6908 14751 14978 6546
152,8828 7635 13902 18263 16537 7175 1830 7556 12214 13829
153,9195 21393 16340 14848 19165 5683 17960 25634 8281 11192
154,17320 9140 1225 9145 18484 9194 21013 9230 12812 8861
155,12365 12056 23457 21653 6109 6662 8572 18025 24694 25196
156,18452 2492 15691 24670 16906 10981 25407 1583 3230 9446
157,19532 24188 9475 23267 2174 24687 17884 3855 25751 11701
158,5150 3261 15196 18367 2370 14963 1175 6830 17546 4055
159,22151 6425 20510 20919 4447 14799 15119 3133 22885 12709
160,4871 12601 625 3913 21355 15331 306 6047 11354 1259
161,17240 12574 414 16978 8026 9341 3827 16420 17488 20946
162,3473 12875 22307 22610 19773 8589 23650 22710 22128 18293
163,25197 14641 166 11832 10625 18394 6952 18541 5907 15982
164,8322 1577 8089 14706 12978 1240 11535 7013 17819 4549
165,24621 8704 12061 11072 10786 14645 1545 11317 17988 2918
166,7277 12273 10306 3027 21763 25081 8364 10679 18175 21749
167,6878 13136 5 22651 4980 1056 16738 1619 22848 2426
168,17320 17321 17317 17318 17319 17315 17324 17323 24025 11990
169,7494 15691 7991 25407 23154 10594 10834 2426 8097 19089
170,4366 14580 16402 24750 20633 15976 17951 2384 22688 20145
171,4512 7202 23424 20802 15564 12923 14925 22189 24437 21345
172,24224 18380 16896 16109 5917 10252 3185 18078 23590 15070
173,17209 16854 13136 9733 20863 17457 22651 4980 5669 9322
174,20999 16651 2434 166 2083 1770 7284 4422 6973 14838
175,7632 23530 25517 16667 20626 25957 10801 10932 24801 10355
176,23127 18528 6004 2839 24575 9284 21854 12061 5396 6916
177,6734 10594 624 19655 5607 1583 25407 9555 21920 10834
178,22657 6599 4383 17739 10935 10385 7446 14751 722 2759
179,15343 9456 19720 20977 21478 8129 3429 17016 12988 17146
180,2579 20074 23832 3423 7395 14876 4338 2597 5467 3556
181,8251 20108 20109 8704 10269 23720 1447 14895 13797 19089
182,3261 17517 14554 18367 15903 22075 4118 20460 9092 6909
183,23600 9664 19709 12409 23481 17723 17760 5522 6198 20095
184,15749 16231 15873 14654 9683 12351 15844 16394 7823 12558
185,5250 3185 6363 5673 653 21255 4500 15072 15809 1599
186,7553 8322 1533 16394 6831 5979 15349 18647 2650 78
187,10747 2825 19518 22609 18084 22474 1254 16489 8432 23879
188,11748 24577 8649 9017 17247 1095 23895 11823 23974 3901
189,16772 17229 5044 1577 15729 4909 25187 8097 25407 12466
190,666 10345 25638 5148 15730 22651 16574 25171 15770 6734
191,8373 11613 1040 6242 17905 13690 6282 9167 25892 19286
192,15764 24093 5412 8304 3997 14865 17820 4803 22004 24109
193,3656 484 13760 18404 25735 23468 23651 11848 25541 3641
194,13348 18259 11367 24566 6686 1538 18207 5586 24075 24753
195,10020 22140 18503 14437 3367 21011 23076 21350 8790 6145
196,24383 19985 5387 4048 10917 11393 16836 6900 17910 8780
197,5150 22075 4118 592 15094 3846 16266 14723 9092 8318
198,2090 15706 10142 22003 18190 17705 2868 23536 9591 12801
199,7133 8249 24069 6446 21114 15196 11121 15204 19959 15013
200,1432 13415 21049 19525 25001 22638 11347 12872 23244 2659
201,23263 20146 19089 17257 17723 7896 14047 19525 12119 17760
202,868 24164 24586 25575 9614 4341 17407 5626 10175 12715
203,4289 13686 8987 14253 4444 8244 9112 1097 24444 20344
204,12061 9851 3574 25675 8560 14255 21972 17250 13363 17225
205,18190 23536 15459 2333 9029 6088 9284 4620 21854 18872
206,19616 5067 6356 25172 23358 9899 15709 4205 13654 17065
207,6239 8158 15006 7174 18300 23628 10948 14508 6760 18927
208,11540 11802 20083 11367 372 19908 2095 21704 24962 4195
209,19874 4502 24355 10418 17668 18419 18399 24216 19355 12413
210,25034 7016 24333 9451 20915 17908 9500 8339 9636 8392
211,6380 7836 9934 12906 14100 11361 11052 17120 18979 23505
212,2448 4728 6565 153 9637 7720 16948 3070 18374 7093
213,1050 1866 2352 14480 18500 15009 10895 8395 2051 24515
214,773 21793 13494 1865 20327 9503 23957 19812 24075 10421
215,7709 8676 2034 19256 25663 15925 1442 3650 13894 11873
216,19504 6510 14615 16353 16443 18721 23398 19489 9724 18644
217,15750 3348 16215 22356 20737 11057 14593 3797 562 25643
218,21493 15196 5150 15642 10348 17546 7313 1 11334 311
219,24971 497 9662 13284 12048 8709 427 9716 13609 23328
220,9438 24075 22554 25260 10786 15564 18293 24894 10269 3551
221,7939 21825 4284 17958 6752 11459 11065 17193 14171 18223
222,14684 4502 10418 20308 19879 1300 12319 17668 13349 5581
223,7639 11076 19648 7233 2894 15387 18523 19436 9003 13562
224,2485 3788 19340 15645 22949 13526 15795 11912 24361 13226
225,16431 15954 24143 16772 25407 4878 22438 1436 14362 23255
226,14044 4756 24861 24536 13622 14070 16399 2839 769 792
227,15363 24615 11832 23404 12520 3556 12843 9008 8849 9650
228,7539 14953 1511 4296 1573 9132 9822 23188 19631 19874
229,20637 20613 8100 8079 16177 1778 17248 891 17076 12083
230,6097 12759 7946 19150 19823 711 25834 17109 2650 78
231,20988 22554 13306 25260 10786 19235 24075 19928 18293 3551
232,10160 20872 22152 20726 2839 20796 7997 3747 15425 1457
233,21024 10443 13625 10414 25938 9859 5862 11497 14666 6938
234,11197 5930 625 16577 12601 12943 5495 17318 11354 20883
235,23659 14328 25416 22731 21042 10951 21449 16942 8316 13245
236,14418 9029 1378 7865 2980 25903 12299 5717 12801 6088
237,91 17884 214 14838 11896 646 19063 22981 8959 25488
238,23417 6139 18330 6759 4215 5475 5559 25683 12945 3515
239,10513 21802 3689 22739 8369 4426 16520 6257 6837 15638
240,10730 21920 9300 23107 21110 18551 1283 16228 10556 10467
241,11369 10002 6121 10996 21780 3782 22780 18894 25308 25818
242,1397 7487 10592 15275 18499 14551 16443 1188 25675 24068
243,10852 14528 574 11832 23735 21330 18944 23132 5907 24517
244,5078 25675 13099 2016 14684 11459 4502 12923 25463 24075
245,5487 999 7885 3255 1785 24721 20560 17203 17552 6691
246,2426 7991 10594 1583 12818 4878 7537 16906 6734 18392
247,21773 24216 15915 6294 10490 24230 3130 3980 7453 7547
248,281 1771 15929 656 13522 7728 17318 17319 11953 22520
249,8179 18204 4881 4222 22196 9869 19584 17723 18984 24209
250,23335 11067 5152 12719 9159 22224 14382 6797 18395 22974
251,6320 18501 3613 9188 20762 8018 701 3181 19526 20033
252,12777 10347 2931 25766 12492 8126 21611 14413 22756 24199
253,18760 24038 17114 13469 24415 612 18852 233 5522 13552
254,9438 5942 1888 25675 9851 25407 19308 12873 12061 22554
255,23838 25486 3181 12937 6127 3667 4559 21757 14006 4038
256,16239 14462 3242 648 6851 5273 17115 10108 24955 829
257,9555 14684 2426 12818 23154 16928 10418 4502 7727 23141
258,12409 23600 16630 19709 23481 14895 19480 7494 11618 20095
259,6652 13305 11350 24649 3327 13338 23739 23840 19532 16324
260,6734 9555 25407 624 12050 10792 1583 10345 10834 13711
261,19577 16301 15914 11855 9293 21533 13499 7030 14837 5324
262,6222 7932 3299 25651 6120 13831 21495 2441 2082 17500
263,25711 18949 19857 11645 13020 8446 7312 25644 3188 8331
264,10418 24355 5581 11737 20308 18419 14137 7883 22653 17668
265,4543 10269 12061 24075 17320 17317 17318 17315 1908 12691
266,13490 8545 15394 5475 8099 24696 10121 20061 9060 8348
267,16460 18486 3127 20434 13126 21733 11604 4564 14189 19296
268,2426 15691 9555 23154 23141 12818 19340 10594 6327 23468
269,5646 11295 4476 24018 16188 1711 16716 168 14609 308
270,2333 23536 4254 21854 16576 2910 4324 13613 13851 15480
271,6955 10132 8541 637 6802 10327 11074 10186 19318 9676
272,4241 7202 15877 19564 19453 15564 12755 19401 25675 25463
273,9555 2426 23154 7991 23141 16906 13711 6734 17156 10908
274,17517 25167 24589 22601 19828 8318 9317 2756 24770 19402
275,12453 7487 17860 3506 12171 3092 11689 25621 25675 22350
276,15898 18727 21705 20819 6042 704 16979 9871 17926 16037
277,8285 2432 3469 3410 17628 999 5717 20864 10450 14912
278,24420 11979 15379 7540 3418 1780 23741 12405 1628 13438
279,12350 23985 18745 14516 5862 13513 10604 2278 6938 24098
280,15231 23403 19874 4502 24355 18419 10418 12923 14534 17668
281,2300 23711 8285 9284 12341 6537 18190 25220 6858 5396
282,16711 12594 2552 13581 24109 6246 17793 11401 13043 12331
283,4620 18190 18114 11764 15327 13250 15335 23536 5717 19443
284,9819 6003 1999 14317 21812 19874 15754 12214 25407 9683
285,6743 15196 15903 7109 25886 15234 22609 17490 10553 12151
286,1863 4968 13628 9328 12289 14343 11765 5722 7266 24498
287,13652 17512 24304 1684 13911 18477 5733 974 25305 21081
288,9234 19363 8220 18533 8742 7920 11875 18695 12893 23932
289,25494 5877 5915 18310 17340 18157 17889 4425 23285 23840
290,21704 471 6279 851 24024 6544 12266 14248 24962 1538
291,10865 4787 3296 22161 17121 12808 2201 10867 15415 17464
292,7333 6712 10747 17546 19914 23689 21605 3971 7705 13709
293,19844 18781 10350 11949 1420 21019 20340 14255 7179 22754
294,23450 9876 17314 17315 17316 17313 17317 17321 4349 9971
295,13708 1808 9477 19429 2459 359 2936 15656 8784 23783
296,11295 10594 23154 25407 9555 10834 9090 17723 19089 7494
297,2823 11339 10380 1592 11702 17823 12014 3527 9520 16760
298,18512 9829 8769 8395 25118 14684 16785 6612 20308 14990
299,14436 25621 8274 19427 23579 20596 8338 24139 16832 8919
300,10226 15524 491 13052 22031 20367 21135 11906 12889 9786
301,12409 17723 19709 2665 20095 14895 8894 16630 12119 23481
302,10789 17776 1378 25903 14777 21890 24405 13009 6926 20802
303,18636 4118 22075 17546 7144 9531 9741 10766 9092 5027
304,8704 14895 14291 12409 12543 12273 23600 11076 13797 11618
305,23258 3255 8686 15327 18190 21238 18248 5717 17552 9284
306,13686 11357 968 12515 17745 617 3905 862 15993 11305
307,14038 18838 6600 17525 6367 11379 23583 17898 21181 3881
308,2333 2868 18190 13541 15459 3983 10450 21854 24503 21164
309,23597 7186 9813 176 7188 9781 520 14006 25228 9179
310,25071 20657 9576 10649 20582 19260 12567 6230 14797 21490
311,20300 23318 16652 8682 5032 25001 15559 8709 22548 459
312,18190 16112 3835 17964 15327 5717 13541 8285 5593 12684
313,25046 22554 19453 6294 6632 22750 25675 4512 21789 8573
314,13810 11702 22313 17440 22506 25410 3834 21505 12616 22622
315,6088 2333 13541 20130 9284 25903 18528 9315 4966 1863
316,17647 8816 8269 25955 4903 19175 21021 14753 11532 9297
317,10009 17707 10350 11057 24872 25030 1623 23266 19295 25758
318,2327 3615 15207 17478 22268 13847 5180 3066 16995 15548
319,3631 21259 12676 21266 2421 10269 3660 25587 13051 13996
320,679 11365 12936 25738 19452 4871 4351 18036 15944 8999
321,21802 3689 24675 10005 10235 7331 23206 15905 20163 11597
322,3395 12357 17039 21865 22660 17867 23906 24857 7347 25782
323,1258 18399 24216 25779 7944 23505 6208 3078 19355 12413
324,2639 15899 22158 2401 22294 2837 17341 9673 16013 20148
325,359 2835 8395 9942 21695 17637 16534 20345 11700 14684
326,8231 3595 24718 9817 25558 13791 1004 1022 25731 5930
327,9645 17925 8787 1740 16597 24929 9699 25688 22352 8328
328,7946 24999 12165 2492 9370 9607 10792 15800 22079 12714
329,14684 14534 19874 18512 10418 9036 22652 15363 11832 12156
330,9438 10269 22554 25260 10786 18293 12923 9851 5942 12061
331,18053 25271 24969 23749 8321 1109 7561 17720 19421 12040
332,12273 20553 23799 6955 11767 6094 4907 3976 8181 2952
333,10450 9218 6088 22003 18190 11792 18296 22646 9851 16805
334,9168 15663 12914 22548 17819 8097 7508 22591 4218 16512
335,9851 9029 19588 7892 25675 11093 8811 24075 13363 6041
336,19874 14684 10418 17668 21697 24355 20092 4502 16538 19587
337,18704 15983 2198 14189 18640 7259 17843 15595 24170 2882
338,10939 15009 11628 15795 16150 16928 17143 4841 22118 13717
339,9733 11340 11348 4980 8309 22655 7547 17111 8037 24070
340,8395 2459 23211 17556 359 2835 748 24711 1801 2800
341,893 5676 2096 5921 21383 17061 858 20842 21325 23087
342,2432 19588 11764 10900 8636 11142 4842 11934 180 18815
343,652 15370 15624 3345 16888 302 19019 22495 22982 565
344,5084 11871 5815 1547 14818 25890 21139 4502 17843 11823
345,3422 681 22806 3235 13294 7111 25521 9045 5549 5025
346,359 5078 23992 12554 17643 21428 2304 130 5925 13708
347,7981 16873 15246 8876 19757 23610 7809 1350 8229 25219
348,19874 14684 7651 4502 10418 2423 10480 16116 16365 25201
349,292 10437 18580 1207 13418 4222 12016 14253 25731 6790
350,20541 19948 22377 25247 22475 8123 11193 20734 15939 24898
351,17319 17320 17316 17317 17318 17314 17323 17322 10761 16387
352,9029 18190 6088 2090 19549 5498 13250 25028 2868 22646
353,21320 14291 9558 19047 421 5294 15378 2261 13797 11618
354,17160 623 11905 7335 14578 19342 17439 19275 20466 6478
355,11340 4980 8309 22651 12050 9265 14211 17501 18715 21068
356,8987 10237 15993 1097 7289 18272 5081 6541 16849 4118
357,23737 3631 17680 19606 13912 3054 22438 4737 9060 11177
358,14012 8524 15830 25582 19545 12734 16245 20916 7639 147
359,1176 5581 14684 15152 8150 16365 15363 1816 21554 12775
360,4390 17517 15903 12749 22918 23399 19195 24303 21222 12552
361,16865 6658 23460 5780 4833 15892 22847 7898 5406 4928
362,3744 3497 5469 8337 22564 10885 5895 1869 502 9060
363,770 10893 6237 21225 23641 13714 16129 23444 15424 13677
364,22359 14418 3191 9050 24764 409 7730 1378 21982 19273
365,15559 3037 497 4936 9662 8682 10544 9769 12600 3322
366,2049 1846 8051 16651 20751 15104 20193 21318 23771 22752
367,23109 7869 914 7587 11925 4825 13485 1659 25574 7910
368,9438 10269 22554 17130 13542 25260 10786 11533 5942 12061
369,5522 11091 8431 18267 24535 12119 24209 18984 2530 19089
370,22573 23875 7419 12534 18523 8678 21589 25570 4260 24233
371,8796 13726 12885 19985 17860 21413 21072 21529 23523 1632
372,2868 10450 4620 15335 19443 17964 23536 22003 2300 13030
373,7710 25433 11237 23216 25585 14952 3396 20235 11544 24268
374,13319 16231 15873 14817 12087 12080 574 19614 19507 20910
375,2426 2001 9555 10594 3744 21061 1583 3788 10076 13226
376,451 1904 17471 23230 13722 3863 6039 16406 9186 9116
377,20146 7494 16630 19709 19480 17723 14895 3165 20095 2665
378,13552 913 6278 2422 14188 4781 22701 13573 18886 13328
379,3744 21061 21558 502 11885 588 1472 13861 4973 8143
380,9555 15691 10594 23154 10834 1583 16906 10981 6327 24316
381,5562 21527 22858 24104 10948 20232 3934 2404 6760 19658
382,7553 16425 16419 8491 17860 4727 7681 2170 25675 11598
383,9438 5374 16890 9851 5942 11439 19401 12061 22554 24894
384,11730 23909 19910 13352 8540 8431 22657 18220 11091 25873
385,20777 23908 11275 14287 25001 6890 25479 25564 16860 3877
386,19977 21147 3450 3720 6038 19768 6584 21083 15984 15115
387,2420 7564 19212 16122 9566 13443 7912 13407 1491 13020
388,19534 863 11030 23912 14449 14544 21247 23774 7427 7417
389,9555 23154 2426 7991 16906 10594 23141 24994 10834 13711
390,23600 19480 12409 20095 11091 14291 19541 11658 18930 11618
391,10157 25406 17374 17823 7577 18415 9641 19617 4337 22247
392,20986 8538 8242 20566 17664 14539 17370 14579 5629 11604
393,8326 2876 23920 13225 14405 20222 9260 7915 21304 13628
394,17277 8704 12612 11328 23806 3231 21030 2922 25740 233
395,23318 22445 18793 20088 4876 2236 24429 8051 23537 20935
396,20845 12680 12137 24170 19336 10885 502 13508 19158 1491
397,2426 20325 10594 7312 12662 5186 7991 8446 9060 22909
398,20963 24333 7053 7016 3579 15733 23405 14322 21409 4184
399,11533 13663 2118 8860 5952 4697 9266 13065 19875 21352
400,7850 25457 22478 9398 4580 1191 3932 22662 18245 8062
401,1863 8544 9348 22128 9591 2996 24621 21464 17668 8560
402,12759 19815 22669 19633 21373 14813 22217 14487 12488 1151
403,19976 25801 4502 13433 8430 17313 22730 17733 15056 14023
404,22473 2751 22000 476 4858 7572 5859 17633 10969 11174
405,14684 4502 10418 19874 11114 20308 19879 21697 6612 19330
406,21605 10010 25218 4015 16598 25513 24852 19429 8396 25944
407,10269 4765 9438 17415 25675 7228 9851 5942 12061 22554
408,3657 5489 10887 11741 18493 24328 7257 2910 14129 19661
409,17205 25311 11651 13753 22765 5659 16620 10001 12421 11096
410,23280 17743 24152 19949 17769 22478 24735 20244 23035 12824
411,9090 22121 8097 11295 19923 13928 14291 7908 13797 12914
412,17070 16394 24577 12914 15234 23895 15481 11713 2650 17547
413,22645 13628 8560 4940 19822 14385 12289 25846 7266 12801
414,610 16957 4320 5466 3747 5087 387 10621 10269 9438
415,3082 498 6011 18870 14019 2109 610 180 6166 2637
416,3774 8905 15624 652 15370 3345 16888 8511 4807 5771
417,16301 17133 9094 6942 9428 16871 9783 20387 16241 19355
418,18512 15028 19780 14684 15363 6135 8769 11737 11672 4502
419,9591 19822 18080 22633 25846 8920 962 4566 12801 18122
420,1745 11851 16796 19392 1798 1170 9520 6051 14561 24839
421,16726 1702 15733 23405 23327 20963 21409 15224 17908 4184
422,14619 17398 22014 9510 23373 15242 17380 25180 14159 12811
423,4966 8544 22645 22511 4940 17705 24621 9591 12801 21859
424,20308 6612 15363 1714 18419 5581 19879 4913 5907 22653
425,21464 9742 10239 7639 12543 18360 22804 11868 1863 14111
426,5815 17370 14017 22891 8295 7243 14539 15246 20924 17577
427,12719 8323 16190 3923 24407 11649 8947 13930 19441 4297
428,22209 21337 13608 22731 16655 23717 15331 530 23618 17231
429,304 18852 7993 4738 14289 14849 6226 22951 13342 17855
430,17478 10655 16699 18958 20686 12563 22407 5478 23616 1318
431,14061 24992 5083 20320 25950 598 16191 13128 5583 4670
432,25083 16775 22075 5150 24053 19973 15903 5772 9092 8318
433,8769 10337 4629 8796 22107 11404 17739 14323 13628 16786
434,13410 7615 1867 14593 1001 5256 15356 16633 2202 5593
435,9934 6172 21908 11098 12781 6168 1920 25167 956 2579
436,17723 19089 20146 19709 23600 24128 23244 3170 6198 17142
437,12158 8097 10035 5044 12602 1577 4878 25631 2665 20146
438,1627 21465 4279 13014 6313 11729 18699 12263 6579 25404
439,23154 2426 6965 10594 5607 9322 8502 8037 12933 1800
440,17318 17319 17315 17316 17317 17313 17322 17321 24000 10915
